en_source,vn_translate,loi_du_doan
"Mm-hmm, I understand your thought, Rakosan.","Ừm, ta hiểu ý của cậu rồi, Rakosan.",C?n ti?ng Anh nghi v?n: Rakosan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"(Though Sephira agreed to help with the reconstruction, she still holds a grudge against the project. Better to check on her.)","(Dù Sephira đã đồng ý giúp tái thiết, cô ấy vẫn còn oán hận dự án này. Nên kiểm tra tình hình của cô ấy thôi.)",C?n ti?ng Anh nghi v?n: Sephira | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"What's going on, Sephira?","Chuyện gì đang xảy ra vậy, Sephira?",C?n ti?ng Anh nghi v?n: Sephira | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
The pizza is fragrant enough to bring something resembling a grin to Dhalifa's face.,Mùi pizza thơm phức đến nỗi Dhalifa cũng phải nở nụ cười gượng gạo.,C?n ti?ng Anh nghi v?n: pizza | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Don't let Odette's kindness go to waste, Rakosan.","Đừng để lòng tốt của Odette trở thành vô nghĩa, Rakosan.",C?n ti?ng Anh nghi v?n: Rakosan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Happy birthday, Rakosan.","Chúc mừng sinh nhật, Rakosan.",C?n ti?ng Anh nghi v?n: Rakosan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Hehe, it's the least I can do for you.","Hehe, đây là điều ít nhất tớ có thể làm cho cậu mà.",C?n ti?ng Anh nghi v?n: Hehe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Hehe, it's the least I can do for you.","Hehe, đây là điều ít nhất tớ có thể làm cho cậu mà.",C?n ti?ng Anh nghi v?n: Hehe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
The pizza is fragrant enough to bring something resembling a grin to Dhalifa's face.,Mùi pizza thơm phức đến nỗi Dhalifa cũng phải nở nụ cười gượng gạo.,C?n ti?ng Anh nghi v?n: pizza | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Hello, hello? Akos, can you hear me?","Chào chào? Akos, cậu nghe thấy tôi không?",C?n ti?ng Anh nghi v?n: Akos | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"A newborn Soliskin, maybe?",Một mảnh Soliskin mới sinh chăng?,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"This Soliskin... Its memories it has lost, hmm?",Con Soliskin này... hình như nó đã mất đi ký ức của mình rồi nhỉ?,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Those were lean days. Shepherds were few, and I had a dozen Soliskin under my care...","Đó là những ngày tháng khốn khó. Lúc đó ít người chăn cừu, mà tôi lại phải chăm lo cả tá đứa Soliskin...",C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"It's not so different, what you're doing for Eee.",Cái mà cậu đang làm cho Eee cũng chẳng khác gì mấy.,C?n ti?ng Anh nghi v?n: Eee | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Haha, was that Minna's saying?","Haha, đó là câu của Minna hả?",C?n ti?ng Anh nghi v?n: Haha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Now up we go! How's that, Eee?","Bay lên nào! Thế nào, Eee?",C?n ti?ng Anh nghi v?n: Eee | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
The Exoswarm we met before lost control because of it too.,Bầy Exoswarm mà ta gặp trước đây cũng vì thế mà mất kiểm soát.,C?n ti?ng Anh nghi v?n: Exoswarm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
That Giant Soliskin said its memories can be restored... But is it the right thing to do?,Con Soliskin khổng lồ đó nói ký ức của nó có thể khôi phục được... Nhưng liệu làm vậy có đúng không?,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Eee looks so happy.,Eee trông vui quá.,C?n ti?ng Anh nghi v?n: Eee | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Eee is happy as it is.,Eee vẫn vui vẻ như thế này thôi.,C?n ti?ng Anh nghi v?n: Eee | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
We should let Eee decide that itself.,Chúng ta nên để Eee tự quyết định điều đó.,C?n ti?ng Anh nghi v?n: Eee | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
My name is Minna. Nice to meet you!,Tớ tên là Minna. Rất vui được gặp cậu!,C?n ti?ng Anh nghi v?n: Minna | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
You mean no vines and no paint? Ugh... What a fussy little machine!,Ý cậu là không có dây leo và sơn à? Ugh... Cái máy này kén chọn quá đi!,C?n ti?ng Anh nghi v?n: Ugh | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Lulu! What are you doing here?,Lulu! Con làm gì ở đây thế?,C?n ti?ng Anh nghi v?n: Lulu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Oh, right! I was playing hide-and-seek with you guys! Sorry, Lulu. You must've waited forever...",À đúng rồi! Mình đang chơi trốn tìm với mấy cậu mà! Xin lỗi nhé Lulu. Chắc cậu đợi lâu lắm rồi...,C?n ti?ng Anh nghi v?n: Lulu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Those must be the wild Exoswarm. Be careful, {PlayerName}! They look mean.","Chắc là bọn Exoswarm hoang dã rồi. Cẩn thận đấy, {PlayerName}! Chúng trông dữ tợn lắm.",C?n ti?ng Anh nghi v?n: Exoswarm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Eee! (*Confident chirp*),Eee! (*Tiếng kêu tự tin*),C?n ti?ng Anh nghi v?n: Eee | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
I didn't know Soliskin could play music. It's beautiful!,Tôi không biết Soliskin lại chơi nhạc được. Hay quá!,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Euginn has been a good father. But maybe my birth parents weren't bad either.,Bố Euginn là một người bố tốt. Nhưng có lẽ bố mẹ ruột của ta cũng không tệ.,C?n ti?ng Anh nghi v?n: Euginn | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Chu, lulu! (*Cheerful cheeps*)","Chíp, lulu! (*Tiếng kêu vui vẻ*)",C?n ti?ng Anh nghi v?n: lulu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
But Eee is not sure. It's asking what we think it should do...,Nhưng Eee không chắc. Nó đang hỏi chúng ta nên làm gì...,C?n ti?ng Anh nghi v?n: Eee | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"What do you think, Minna?","Cậu nghĩ sao, Minna?",C?n ti?ng Anh nghi v?n: Minna | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
But Eee has been just as happy among its kin.,Nhưng Eee vẫn vui vẻ bên đồng loại của nó mà.,C?n ti?ng Anh nghi v?n: Eee | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
What about Euginn?,Còn Euginn thì sao?,C?n ti?ng Anh nghi v?n: Euginn | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Eee... carries far more extraordinary memories than you might expect. Do you know of the Sabercat?,Ê... chứa đựng nhiều kỷ niệm phi thường hơn cậu nghĩ đấy. Cậu có biết về loài Sabercat không?,C?n ti?ng Anh nghi v?n: Sabercat | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Abby, I'm counting on you to translate.","Abby, ta trông cậy vào ngươi để dịch thuật đấy.",C?n ti?ng Anh nghi v?n: Abby | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Chuu... Chulu? (*Trembling cheeps*),Chít... Chulu? (*Tiếng kêu run rẩy*),C?n ti?ng Anh nghi v?n: Chulu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
It's a Livery for your ride!,Đó là Livery cho phương tiện của cậu!,C?n ti?ng Anh nghi v?n: Livery | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
It's a Livery for your ride!,Đó là Livery cho phương tiện của cậu!,C?n ti?ng Anh nghi v?n: Livery | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"I've arrived at Startorch Academy, but the coordinates weren't very... stable. I caused a bit of a scene...","Tớ vừa đến Học viện Startorch, nhưng tọa độ không được... ổn định lắm. Thế là gây ra chút hỗn loạn...",C?n ti?ng Anh nghi v?n: Startorch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"I've asked my teachers to be on the lookout. If you get to Lahai-Roi while there's a Void Storm, do not go near it!","Tớ đã nhờ các thầy cô để mắt giúp. Nếu cậu đến Lahai-Roi mà gặp Bão Hư Không, đừng có lại gần đấy!",C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
An active Voidworm zone? What were you doing in a place like that?,Vùng Voidworm hoạt động à? Cậu đi vào chỗ nguy hiểm như thế làm gì?,C?n ti?ng Anh nghi v?n: Voidworm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Abby, how are you feeling?","Abby, cậu thấy trong người thế nào?",C?n ti?ng Anh nghi v?n: Abby | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
But {Male=he;Female=she} didn't even flinch facing that Voidworm. {Male=He's;Female=She's} probably the type not easily spooked.,Nhưng {Male=anh ấy;Female=cô ấy} thậm chí còn không chớp mắt khi đối mặt với Voidworm. {Male=Anh ấy;Female=Cô ấy} chắc là kiểu người không dễ bị dọa đâu.,C?n ti?ng Anh nghi v?n: Voidworm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Hmm, I can see that. Calm, just like little Lynae.","Hừm, ta thấy rồi. Bình tĩnh, giống như Lynae bé nhỏ vậy.",C?n ti?ng Anh nghi v?n: Lynae | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Little Lynae, aren't you going back to class?","Lynae nhỏ, con không về lớp à?",C?n ti?ng Anh nghi v?n: Lynae | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Nice to meet you, Dr. Herssen.","Rất vui được gặp cô, Tiến sĩ Herssen.",C?n ti?ng Anh nghi v?n: Herssen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Ms. Voss, I'm here to help {Male=him;Female=her} get enrolled. {Male=He;Female=She}'s new here and still getting familiar with the place...","Cô Voss, tôi đến đây để giúp {Male=anh ấy;Female=cô ấy} làm thủ tục nhập học. {Male=Anh ấy;Female=Cô ấy} mới đến nên vẫn còn đang làm quen với nơi này...",C?n ti?ng Anh nghi v?n: Voss | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Since you're a Synchronist, it's also the only pass linked to your simulator cockpit.","Vì cậu là một Synchronist, đây cũng là tấm thẻ duy nhất kết nối với buồng mô phỏng của cậu.",C?n ti?ng Anh nghi v?n: Synchronist | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Hehe, I suppose I got carried away.","Hehe, có lẽ ta cũng hơi quá đà.",C?n ti?ng Anh nghi v?n: Hehe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Miss Lynae, if you have time, take our new student there.","Cô Lynae, nếu rảnh, đưa học sinh mới đến đó đi.",C?n ti?ng Anh nghi v?n: Lynae | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
I can go to Lahai-Roi now?,Giờ tớ đi đến Lahai-Roi được chưa?,C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"The Spacetrek Collective is at the forefront of frequency-stabilization research. Once there, you will undergo a full examination and receive treatment.","Tập thể Spacetrek đang dẫn đầu nghiên cứu ổn định tần số. Đến đó, cậu sẽ được kiểm tra toàn diện và điều trị.",C?n ti?ng Anh nghi v?n: Spacetrek | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"This week's student poll ranked it number one. Miss Lynae, perfect timing. I noticed that your vehicle has...","Cuộc khảo sát sinh viên tuần này đã xếp hạng nó ở vị trí số một. Cô Lynae, thật đúng lúc. Tôi để ý thấy phương tiện của cô có...",C?n ti?ng Anh nghi v?n: Lynae | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Oh, Lynae! I haven't had the chance to thank you yet. The material you gave me boosted the device's power by 35%! That's amazing!",Lynae! Ta chưa có dịp cảm ơn cậu. Tư liệu cậu đưa đã giúp tăng công suất thiết bị lên 35% đấy! Tuyệt vời quá!,C?n ti?ng Anh nghi v?n: Lynae | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Um... Heh, just by, uh... browsing the Academy Forum.","Ừm... Heh, chỉ là... lướt qua Diễn đàn Học viện thôi mà.",C?n ti?ng Anh nghi v?n: Heh | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Let's head to the Spacetrek Archive then.,Đến Kho Lưu Trữ Spacetrek thôi.,C?n ti?ng Anh nghi v?n: Spacetrek | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Very well, Miss Lynae. Please follow me.","Được thôi, cô Lynae. Mời cô đi theo tôi.",C?n ti?ng Anh nghi v?n: Lynae | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"""Determining Exoswarm Contamination Thresholds via Synchronous Accelerators: Tensor Renormalization of the Void Storm's Frequency""",Xác định Ngưỡng Nhiễm Khuẩn Exoswarm bằng Máy Gia tốc Đồng bộ: Tái chuẩn hóa Tenxơ Tần số Cơn Bão Hư Không,C?n ti?ng Anh nghi v?n: Exoswarm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
(Tell Lynae what you found.),Báo cho Lynae biết những gì cậu phát hiện.,C?n ti?ng Anh nghi v?n: Lynae | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Miss Lynae asked me to tell you that if you're coming to see her, just wait in her room.","Cô Lynae nhắn nếu cậu đến tìm, cứ đợi trong phòng cô ấy nhé.",C?n ti?ng Anh nghi v?n: Lynae | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
I was escorting {PlayerName} to burn {Male=his;Female=her} Cassette at the Institute.,Ta đang hộ tống {PlayerName} đến Học Viện để thiêu hủy Băng Cassette của {Male=anh ấy;Female=cô ấy}.,C?n ti?ng Anh nghi v?n: Cassette | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Exoswarm remains should still be there. I assume... you are already investigating them?,Xác Exoswarm vẫn còn ở đó. Tôi đoán... cậu đã bắt đầu điều tra chúng rồi chứ?,C?n ti?ng Anh nghi v?n: Exoswarm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"One last thing, Miss Lynae. You're from the New Federation, right?","Còn một điều cuối, cô Lynae. Cô đến từ Liên Bang Mới phải không?",C?n ti?ng Anh nghi v?n: Lynae | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Let's not waste any more time, Professor Warren.","Đừng lãng phí thêm thời gian nữa, Giáo sư Warren.",C?n ti?ng Anh nghi v?n: Warren | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
HQ... this is Lynae...,Bộ chỉ huy... Lynae đây...,C?n ti?ng Anh nghi v?n: Lynae | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Professor Warren knows I'm from the New Federation, but not exactly which part.","Giáo sư Warren biết tôi đến từ Liên bang Mới, nhưng không rõ cụ thể từ vùng nào.",C?n ti?ng Anh nghi v?n: Warren | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Startorch Academy... It's really important to you, isn't it?","Học viện Startorch... Nó thực sự quan trọng với cậu, phải không?",C?n ti?ng Anh nghi v?n: Startorch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"The Fractsidus's ""Lynae.""","""Lynae"" của Fractsidus.",C?n ti?ng Anh nghi v?n: Lynae | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"...Whichever ""Lynae"" I am, I don't belong here.","...Dù ""Lynae"" nào đi nữa, ta cũng không thuộc về nơi này.",C?n ti?ng Anh nghi v?n: Lynae | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
(Lynae... did she really leave?),Lynae... Cô ấy thật sự đã rời đi sao?,C?n ti?ng Anh nghi v?n: Lynae | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"(If they can control the lure remotely, then whoever's guiding the Voidworm probably isn't even on campus.)","(Nếu chúng có thể điều khiển mồi nhử từ xa, thì kẻ đang dẫn dắt Voidworm chắc chắn không có mặt ở học viện.)",C?n ti?ng Anh nghi v?n: Voidworm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"It's me, {PlayerName}. Dr. Herssen filled me in on the current situation—","Là tôi, {PlayerName}. Bác sĩ Herssen đã thông báo cho tôi về tình hình hiện tại—",C?n ti?ng Anh nghi v?n: Herssen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Excuse me, Ms. Voss. Could you take a photo for us?","Xin lỗi, cô Voss. Cô có thể chụp giúp chúng tôi một tấm ảnh không?",C?n ti?ng Anh nghi v?n: Voss | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Hehe, good! I'm in the mood to chat.","Hehe, hay lắm! Mình đang muốn nói chuyện đây.",C?n ti?ng Anh nghi v?n: Hehe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
About that Voidworm...,Về con Voidworm đó...,C?n ti?ng Anh nghi v?n: Voidworm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"By the way, Lahai-Roi's right in the middle of a Void Storm surge right now. How'd you even get here?","À này, Lahai-Roi đang ở giữa đợt bão Hư Không dữ dội đấy. Cậu làm thế nào mà đến được đây vậy?",C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Unconventional methods, huh? That reminds me, just a few days ago, a student named Chisa appeared out of thin air in the middle of a class. Freaked everyone out.","Phương pháp bất thường à? Nhắc mới nhớ, mấy hôm trước có một học sinh tên Chisa đột nhiên xuất hiện giữa tiết học. Cả lớp sợ hết vía luôn.",C?n ti?ng Anh nghi v?n: Chisa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Professor Mornye, can you hear me?","Giáo sư Mornye, thầy nghe thấy tôi chứ?",C?n ti?ng Anh nghi v?n: Mornye | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Hehe. Before I knew it, I was already in deep...","Hehe. Chẳng biết từ lúc nào, mình đã sa quá sâu rồi...",C?n ti?ng Anh nghi v?n: Hehe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Keep driving! I've got the Voidworm in my sights!,Tiếp tục lái đi! Ta đã khóa mục tiêu Voidworm rồi!,C?n ti?ng Anh nghi v?n: Voidworm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"You mean... you want to be a tester yourself, Miss Zahira? That's really kind, but...","Ý cô... là cô muốn tự mình làm người thử nghiệm sao, cô Zahira? Thật tốt bụng, nhưng...",C?n ti?ng Anh nghi v?n: Zahira | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
(Zahira bats her eyelashes playfully.),(Zahira nháy mắt đầy tinh nghịch.),C?n ti?ng Anh nghi v?n: Zahira | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"(Zahira tilts her head, flashing you a mischievous, triumphant grin.)","Zahira nghiêng đầu, nở một nụ cười tinh nghịch đầy chiến thắng nhìn cậu.",C?n ti?ng Anh nghi v?n: Zahira | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"M–Miss Zahira, you can't do that yet!","C–Cô Zahira, cô chưa được làm vậy đâu!",C?n ti?ng Anh nghi v?n: Zahira | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
It seems Miss Zahira read your abilities perfectly. Thank you both for your help.,Có vẻ như cô Zahira đã đánh giá chính xác khả năng của cậu. Cảm ơn cả hai vì đã giúp đỡ.,C?n ti?ng Anh nghi v?n: Zahira | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"(She crouches down and uses a twig to draw a squiggly line on the ground, then points to your motorbike and her Exoswarm.)","(Cô ấy cúi xuống, dùng một cành cây vẽ nguệch ngoạc một đường trên đất, rồi chỉ vào xe máy của cậu và Exoswarm của cô.)",C?n ti?ng Anh nghi v?n: Exoswarm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
I don't mind… but my motorbike against your Exoswarm? You sure?,Tôi không phiền... nhưng xe máy của tôi đổi lấy Exoswarm của cậu? Cậu chắc chứ?,C?n ti?ng Anh nghi v?n: Exoswarm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"As it keeps filling in the marks, you seem to catch fleeting glimpses of its time with Matthew.","Khi nó tiếp tục lấp đầy những dấu vết, cậu dường như thoáng thấy những khoảnh khắc nó từng có bên Matthew.",C?n ti?ng Anh nghi v?n: Matthew | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"""We tried so many times and only pulled it off once. It was exhausting, but Matthew just watched us with that gentle smile of his.""","Chúng tôi thử đi thử lại bao nhiêu lần mà chỉ thành công có một lần. Mệt lả người, nhưng Matthew chỉ đứng nhìn với nụ cười hiền từ ấy.",C?n ti?ng Anh nghi v?n: Matthew | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Once again, Abby is already interpreting in perfect sync.","Lại một lần nữa, Abby đã phiên dịch trơn tru như hình với bóng.",C?n ti?ng Anh nghi v?n: Abby | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"As it speaks, you seem to catch fleeting glimpses of its time with Matthew.","Trong lúc nó nói, cậu dường như thoáng thấy những khoảnh khắc nó từng có bên Matthew.",C?n ti?ng Anh nghi v?n: Matthew | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"The Soliskin fills the empty space on the paper with yellow marks, as if completing a piece of music that had been scattered and lost.","Dung dịch Soliskin lấp đầy khoảng trống trên giấy bằng những vệt vàng, như thể hoàn thiện một bản nhạc từng bị phân tán và thất lạc.",C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"""Hehe, sorry about that!""","""Hehe, xin lỗi nhé!""",C?n ti?ng Anh nghi v?n: Hehe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
The name's {PlayerName}.,The name's {PlayerName}.,C?n ti?ng Anh nghi v?n: name's | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"""The green Mi!""","""Quả Mi xanh!""",C?n ti?ng Anh nghi v?n: Mi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"""The blue Fa!""","""Nốt Fa xanh!""",C?n ti?ng Anh nghi v?n: Fa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Abby starts interpreting Soliskin's words simultaneously.,Abby bắt đầu dịch lời của Soliskin cùng lúc.,C?n ti?ng Anh nghi v?n: Abby | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Find the Melody? What does that mean?,Tìm Melody á? Ý là sao nhỉ?,C?n ti?ng Anh nghi v?n: Melody | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Fa? Uh… not sure who that is, but ""blonde girl"" definitely tracks.","Fa á? Ờ… không biết là ai, nhưng “cô gái tóc vàng” thì chắc chắn rồi.",C?n ti?ng Anh nghi v?n: Fa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Melody, music sheet… are you Fa's friend?","Melody, bản nhạc... cậu là bạn của Fa à?",C?n ti?ng Anh nghi v?n: Melody | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"""You see... red, green, red. This is the opening of this Melody…""","""Ngươi thấy không... đỏ, xanh, đỏ. Đây là khúc dạo đầu của bản Melody này...""",C?n ti?ng Anh nghi v?n: Melody | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
"Once again, Abby is already interpreting in perfect sync.","Lại một lần nữa, Abby đã phiên dịch trơn tru như hình với bóng.",C?n ti?ng Anh nghi v?n: Abby | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
