en_source,vn_translate,loi_du_doan
"Sigrika, why don't you answer the question… Sigrika?","Sigrika, sao cậu không trả lời câu hỏi đi… Sigrika?",C?n ti?ng Anh nghi v?n: Sigrika | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
Malma! Malma—Where are you—,Malma! Malma ơi—Con đâu rồi—,C?n ti?ng Anh nghi v?n: Malma | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
Malma! Malma—Where are you—,Malma! Malma ơi—Con đâu rồi—,C?n ti?ng Anh nghi v?n: Malma | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
"""Budee knows! Budee will show you!""","""Budee biết mà! Budee sẽ chỉ cho!""",C?n ti?ng Anh nghi v?n: Budee | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
(They clearly care about Barton a lot. But Barton felt mocked...),(Họ rõ ràng rất quan tâm đến Barton. Nhưng Barton lại cảm thấy bị chế giễu...),C?n ti?ng Anh nghi v?n: Barton | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
"Me too. I saw Barton resisting. I just... didn't think about what it meant. To Barton, I must've looked like some cold bystander... I'll apologize as well.","Tớ cũng vậy. Tớ thấy Barton kháng cự. Nhưng... tớ không nghĩ đến ý nghĩa của việc đó. Với Barton, chắc tớ chỉ như một kẻ đứng ngoài lạnh lùng... Tớ cũng sẽ xin lỗi cậu ấy.",C?n ti?ng Anh nghi v?n: Barton | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
"It says, ""Finally, I'm saved! My name is Bada. Thank you!"" Okay, Bada, how exactly did you end up wedged in that crack?","Nó bảo, ""Cuối cùng cũng được cứu rồi! Tớ tên Bada. Cảm ơn cậu!"" Được rồi Bada, thế cậu bị kẹt vào khe đá đó kiểu gì thế?",C?n ti?ng Anh nghi v?n: Bada | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
"Before, Lotta was the one engraving their names and memories into stone, but now, the memory of Lotta is engraved in them.","Trước đây, Lotta là người khắc tên và ký ức của họ lên đá, nhưng giờ, ký ức về Lotta lại được khắc trong lòng họ.",C?n ti?ng Anh nghi v?n: Lotta | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
Patty does not understand. This wish. Patty does not. Cannot. Hurt humans.,Patty không hiểu. Điều ước này... Patty không thể. Không được. Làm hại con người.,C?n ti?ng Anh nghi v?n: Patty | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
"Uncle Ronald. I have to find Uncle Ronald, he's the finest taxidermist I know. He'll preserve your beauty forever.","Chú Ronald. Cháu phải tìm bằng được chú Ronald, ông ấy là nhà nhồi bẫm tài hoa nhất mà cháu biết. Ông ấy sẽ giữ mãi vẻ đẹp của cậu.",C?n ti?ng Anh nghi v?n: Ronald | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
"Oh, thank you, I'll give it a try right now! Oh, Julien. Come here, Julien. Come get your fishy.","Ôi, cảm ơn cậu! Tôi sẽ thử ngay đây! À, Julien. Lại đây nào, Julien. Lại đây ăn cá đi.",C?n ti?ng Anh nghi v?n: Julien | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
"Mya? Who's Mya? Is she your friend, Granpa?","Mya ạ? Mya là ai thế? Bạn của ông à, ông nội?",C?n ti?ng Anh nghi v?n: Mya | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
"What's there to be fishy about? It's pure Lupa roflstomp! Besides, Lupa's not the cheating type!","Có gì khả nghi đâu? Chỉ là Lupa đè bẹp thôi mà! Hơn nữa, Lupa đâu phải loại chơi xấu!",C?n ti?ng Anh nghi v?n: Lupa | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
"Are you sure? She's a Gladiator, and Gladiators are extremely strict with their diets.","Chắc chứ? Cô ấy là một Gladiator, mà Gladiator thì cực kỳ khắt khe về chế độ ăn uống đấy.",C?n ti?ng Anh nghi v?n: Gladiator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
…Ichika. My pen name is Ichika.,…Ichika. Bút danh của tôi là Ichika.,C?n ti?ng Anh nghi v?n: Ichika | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
…Ichika. My pen name is Ichika.,…Ichika. Bút danh của tôi là Ichika.,C?n ti?ng Anh nghi v?n: Ichika | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
"Since we first met, Pero and I noticed something special about your frequency. So special that even Pero couldn't figure it out.","Từ lần đầu gặp cậu, Pero và tớ đã nhận ra tần số của cậu có gì đó rất đặc biệt. Đặc biệt đến nỗi cả Pero cũng không tài nào giải mã được.",C?n ti?ng Anh nghi v?n: Pero | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
This is a Grapple generator that shoots Grapple forward when used.,"Đây là máy phát Grapple, khi sử dụng sẽ bắn Grapple về phía trước.",C?n ti?ng Anh nghi v?n: Grapple | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
Let's start with Xinxin. What does Xinxin want to show the teacher?,Bắt đầu với Xinxin nào. Xinxin muốn cho thầy thấy điều gì đây?,C?n ti?ng Anh nghi v?n: Xinxin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
"H-H-Hello, I'd like an elegant new publicity photo.","H-H-Hừm, tôi muốn một bức ảnh quảng cáo mới thật sang trọng.",C?n ti?ng Anh nghi v?n: H | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
"If this keeps up, Averardo Vault will turn into an Averardo General Store.","Nếu cứ tiếp tục thế này, Kho Averardo sẽ biến thành Cửa hàng Tổng hợp Averardo mất thôi.",C?n ti?ng Anh nghi v?n: Averardo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
"Now, thank you so much for helping me find Lulu! I should have you and Lulu join in marriage!",Thật sự cảm ơn cậu đã giúp tớ tìm thấy Lulu! Đáng lẽ tớ nên tổ chức hôn lễ cho cậu và Lulu mới phải!,C?n ti?ng Anh nghi v?n: Lulu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
"It's not Viola, either, since Viola has notched petals.","Cũng không phải Viola đâu, vì Viola có cánh hoa răng cưa mà.",C?n ti?ng Anh nghi v?n: Viola | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
Echo Name: Chop Chop.,Tên Echo: Chop Chop.,C?n ti?ng Anh nghi v?n: Chop | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
"And a barren island would have no use of a gardener like me, ku ku...","Và một hòn đảo cằn cỗi như thế này cần gì đến người làm vườn như ta, ku ku...",C?n ti?ng Anh nghi v?n: ku | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
"But I can't stand that place. And let's be honest, tragedy is not in my wheelhouse. Ugh... it's so frustrating, Elisha, my dear Elisha...","Nhưng tôi không thể chịu nổi nơi đó. Và thành thật mà nói, bi kịch không phải là sở trường của tôi. Ồ... thật bực bội, Elisha à, Elisha yêu quý của tôi...",C?n ti?ng Anh nghi v?n: Elisha | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
"In each round of the race, you'll encounter Resonator Cubes. Meet them to activate their special Cube Bonus!","Trong mỗi vòng đua, bạn sẽ gặp các Cube Cộng Hưởng Giả. Hãy gặp họ để kích hoạt phần thưởng đặc biệt của Cube!",C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
"Glommoth's left tusk can be damaged. Once broken, Glommoth will lose some of its combat abilities.","Ngà trái của Glommoth có thể bị tổn thương. Khi bị gãy, Glommoth sẽ mất một số khả năng chiến đấu.",C?n ti?ng Anh nghi v?n: Glommoth | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
Align the scattered rune fragments with the runes on the stone to reveal the complete rune.,Hãy xếp các mảnh rune vỡ vào đúng vị trí trên phiến đá để hiện ra rune hoàn chỉnh.,C?n ti?ng Anh nghi v?n: rune | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
Defeat CHOP CHOP in the Penitent's End.,Đánh bại CHOP CHOP tại Cuối Con Đường Sám Hối.,C?n ti?ng Anh nghi v?n: CHOP | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
Defeat Chop Chop: Leftless 20 times.,Hạ gục Chop Chop: Vô Tay Trái 20 lần.,C?n ti?ng Anh nghi v?n: Chop | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
Defeat Chop Chop: Rightless 20 times.,Hạ gục Chop Chop: Vô Tay Phải 20 lần.,C?n ti?ng Anh nghi v?n: Chop | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
I-I messed up. I p-p-promise I'll working hard t-to improve...,T-Tôi đã làm hỏng rồi. T-Tôi xin hứa sẽ cố gắng hết sức để cải thiện...,C?n ti?ng Anh nghi v?n: T | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
Podcast level maxed. Unable to obtain Podcast EXP.,Podcast đã đạt cấp tối đa. Không thể nhận thêm Kinh Nghiệm Podcast.,C?n ti?ng Anh nghi v?n: Podcast | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
"A half of a jade pendant held by Dewvetch's sister, it seems to match the jade pendant held by Dewvetch.","Nửa chiếc mặt dây chuyền ngọc bích của em gái Dewvetch, có vẻ khớp với nửa còn lại mà Dewvetch đang giữ.",C?n ti?ng Anh nghi v?n: Dewvetch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
"A half of a jade pendant held by Dewvetch's sister, it seems to match the jade pendant held by Dewvetch.","Nửa chiếc mặt dây chuyền ngọc bích của em gái Dewvetch, có vẻ khớp với nửa còn lại mà Dewvetch đang giữ.",C?n ti?ng Anh nghi v?n: Dewvetch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
The medal lost by Zhi Zhi.,Huy chương mà Zhi Zhi đánh mất.,C?n ti?ng Anh nghi v?n: Zhi | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
"Cantarella - Awakening Module
Fun Fact: Cantarella has little sense of taste, but she enjoys food with a pleasantly chewy texture.","Cantarella - Mô-đun Thức Tỉnh
Thú vị: Cantarella gần như không cảm nhận được vị giác, nhưng cô lại rất thích những món ăn có độ dai vừa phải.",C?n ti?ng Anh nghi v?n: Cantarella | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
Experience obtained from completing Podcast Tasks can be used to upgrade the Podcast level.,Kinh nghiệm từ việc hoàn thành Nhiệm Vụ Podcast có thể dùng để nâng cấp Cấp Độ Podcast.,C?n ti?ng Anh nghi v?n: Podcast | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
"Equip to use Brant Cube's ability.
Fun Fact: Brant loves sweet food because they are sweet.","Trang bị để sử dụng khả năng của Khối Brant.
Sự thật thú vị: Brant rất thích đồ ngọt vì chúng... ngọt.",C?n ti?ng Anh nghi v?n: Brant | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
"Equip to use Cartethyia Cube's ability.
Fun Fact: Cartethyia doesn't eat fish. Not because she's a fussy eater. She just doesn't like it.","Trang bị để sử dụng khả năng của Khối Cartethyia.
Sự thật thú vị: Cartethyia không ăn cá. Không phải vì cô ấy kén ăn. Cô ấy chỉ đơn giản là không thích thôi.",C?n ti?ng Anh nghi v?n: Cartethyia | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
Lady Miko... Lady Miko! Please! Do something! Anything?,Quý cô Miko... Quý cô Miko ơi! Xin cô hãy làm gì đi! Bất cứ điều gì cũng được!,C?n ti?ng Anh nghi v?n: Miko | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 11.67
"But due to the high risks that often come with the tasks, many Bloom Bearers gave their lives while performing their duties, just like... Niya and Hoda did in the previous Port City of Guixu incident.","Nhưng do những nhiệm vụ thường đi kèm với rủi ro cao, nhiều Người Mang Hoa đã hy sinh trong lúc làm nhiệm vụ, giống như... Niya và Hoda đã mất trong sự cố Thành phố Cảng Guixu trước đó.",C?n ti?ng Anh nghi v?n: Guixu; Hoda; Niya | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.25 | M?c ??: 11.5
"Chisa gazes into the distance, memories of her time in Lahai-Roi surfacing before her eyes—the kind professors, the idealistic students, and the future they all vowed to fight for: a world free of the Lament. The light of Startorch has always burned eternally in her heart.","Chisa nhìn xa xăm, những ký ức về thời gian ở Lahai-Roi hiện về trong tâm trí cô—những người thầy tốt bụng, những sinh viên đầy lý tưởng, và tương lai mà tất cả họ đã thề sẽ chiến đấu vì nó: một thế giới không còn Lament. Ánh sáng của Học viện Startorch vẫn luôn rực cháy trong trái tim cô.",C?n ti?ng Anh nghi v?n: Chisa; Lahai; Startorch | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.25 | M?c ??: 11.5
"In Tethys' data space, you see a projection of your past self who recounts your prior actions and motives. The past you reveals that {Male=he;Female=she} left this projection as a beacon to guide {Male=his;Female=her} future self— namely you.
If you have already resolved the Black Shores data issue and awakened Abby, go find ""Imperator,"" whom ""You"" made a pact with long ago.","Trong không gian dữ liệu của Tethys, cậu nhìn thấy hình chiếu của chính mình trong quá khứ, kể lại những hành động và động cơ trước đây. Bản thân quá khứ tiết lộ rằng {Male=anh ấy;Female=cô ấy} đã để lại hình chiếu này như một ngọn hải đăng dẫn đường cho {Male=chính mình;Female=chính cô} trong tương lai— tức là cậu.
Nếu cậu đã giải quyết vấn đề dữ liệu ở Black Shores và đánh thức Abby, hãy tìm gặp ""Imperator"", người mà ""Cậu"" đã lập giao ước từ lâu.",C?n ti?ng Anh nghi v?n: Abby; Black; Shores | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.25 | M?c ??: 11.5
"We're investigating the Echo incident from the Carnevale rehearsal at Whisperwind Haven, as requested by the Montelli family. One of our clues led us here.","Chúng tôi đang điều tra vụ việc Echo xảy ra trong buổi diễn tập Carnevale tại Whisperwind Haven, theo yêu cầu của gia tộc Montelli. Một trong những manh mối đã dẫn chúng tôi đến đây.",C?n ti?ng Anh nghi v?n: Haven; Montelli; Whisperwind | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.25 | M?c ??: 11.5
"You and Abby arrive at Solis Tavern. While waiting for contact from the Ephor's Palace, you run into a blind wandering bard, Nestor. He shares with you Augusta's stories before she rose to power.","Bạn và Abby đến quán Solis. Trong lúc chờ liên lạc từ Cung Ephor, bạn tình cờ gặp Nestor, một nghệ nhân mù lang thang. Ông kể cho bạn nghe những câu chuyện về Augusta trước khi bà lên nắm quyền.",C?n ti?ng Anh nghi v?n: Abby; Nestor; Solis | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.25 | M?c ??: 11.5
"Unlike other regions on Solaris, Lahai-Roi has no Sentinel to guide its civilization. Once considered naught but a forsaken frostland, it remained hidden until the <te href=851071>Spacetrek Collective</te>, an international research organization, discovered it.","Không như các vùng khác trên Solaris-3, Lahai-Roi không có Sentinel dẫn dắt nền văn minh của mình. Từng bị coi là vùng đất băng giá bị bỏ hoang, nó vẫn ẩn mình cho đến khi <te href=851071>Spacetrek Collective</te>, một tổ chức nghiên cứu quốc tế, phát hiện ra.",C?n ti?ng Anh nghi v?n: Collective; Lahai; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.25 | M?c ??: 11.5
"Massive cultivation tanks house many ancient plant species you've never seen on the surface. Life was once scarce in these underground caverns, until the Reactor Drive ignited here. In its relentless pursuit of progress, the Spacetrek Collective did not forget to retrieve the dormant seeds that slept beneath the Roya Frostlands.","Những bể nuôi trồng khổng lồ chứa đựng vô số loài thực vật cổ xưa mà trên mặt đất chưa từng thấy. Sự sống từng khan hiếm trong những hang động ngầm này, cho đến khi Lò Phản Ứng được kích hoạt tại đây. Trong cuộc truy cầu tiến bộ không ngừng, Tập Đoàn Spacetrek không quên mang về những hạt giống đang say giấc dưới lòng vùng Frostlands Roya.",C?n ti?ng Anh nghi v?n: Frostlands; Roya; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.25 | M?c ??: 11.5
"Indeed, but time is not on our side. If Capollo acts on this, I might lose my window to secure the module. Our sole advantage now is that we're operating as a pair.","Đúng thế, nhưng thời gian không đứng về phía chúng ta. Nếu Capollo hành động, ta có thể mất cơ hội giành lấy module. Lợi thế duy nhất của ta lúc này là đang hoạt động theo cặp.",C?n ti?ng Anh nghi v?n: Capollo; module | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.25 | M?c ??: 11.5
"The Blessed Maiden chose to martyr herself. She <color=yellow>once again</color> resonated with the Sentinel and, through her sacrifice, restored some of Their divine power, bringing an end to the Dark Tide.","Thánh Nữ đã chọn hy sinh bản thân. Nàng <color=yellow>once again</color> cộng hưởng với Sentinel và qua sự hy sinh đó, đã khôi phục phần nào sức mạnh thần thánh của Họ, chấm dứt Hắc Triều.",C?n ti?ng Anh nghi v?n: again; once | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.25 | M?c ??: 11.5
"""It's a Starflower brooch I made. Mom says Starflowers bring good luck, and I'd like to share some of that luck with you.""","""Đây là chiếc trâm hoa sao tớ làm. Mẹ tớ bảo hoa sao mang lại may mắn, và tớ muốn chia sẻ chút may mắn ấy với cậu.""",C?n ti?ng Anh nghi v?n: may | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.25 | M?c ??: 11.5
"The moment you sit at the divination altar, everything around you shifts. You find yourself in what appears to be a moment of the past, face-to-face with a living Iuno who's caught in a looping memory. She reaches for your hand to read your fate, but the instant your fingers touch, her lost memories come rushing back. Why are you here? And why hasn't she vanished from existence?

Realizing you entered Chaos to help her, Iuno chooses to go along with your attempt to rewrite her ending. She promises to meet you again at the very end. As her voice fades into the air, your vision shifts once more. This time, it feels like you have truly become Iuno.","Ngay khi ngồi xuống bàn tiên tri, mọi thứ xung quanh bạn đột nhiên thay đổi. Bạn thấy mình đang ở trong một khoảnh khắc quá khứ, đối diện với một Iuno còn sống, bị mắc kẹt trong ký ức lặp lại. Cô đưa tay ra nắm lấy tay bạn để đọc vận mệnh, nhưng ngay khi những ngón tay chạm vào nhau, những ký ức đã mất của cô ùa về. Tại sao bạn lại ở đây? Và tại sao cô vẫn chưa biến mất khỏi thế gian?

Nhận ra bạn đã bước vào Chaos để giúp mình, Iuno quyết định đồng hành cùng nỗ lực của bạn để viết lại kết thúc của cô. Cô hứa sẽ gặp lại bạn ở chính khoảnh khắc cuối cùng. Khi giọng nói của cô tan biến vào không trung, tầm nhìn của bạn lại một lần nữa thay đổi. Lần này, bạn thực sự cảm thấy mình đã trở thành Iuno.",C?n ti?ng Anh nghi v?n: Chaos; Iuno | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.148 | M?c ??: 11.48
"Instead of whining, maybe focus on cleaning up the mess your Echoes caused. Ha ha ha...","Thay vì rên rỉ, sao không lo dọn dẹp mớ hỗn độn do Tiếng Vang của cậu gây ra đi? Ha ha ha...",C?n ti?ng Anh nghi v?n: ha; Ha | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 11.33
"Ah... I... I am Dak... Daklani... This name, Daklani... was given to me by my grandpa and grandma...",Haa... Ta... Ta là Dak... Daklani... Cái tên Daklani này... là do ông bà đặt cho ta...,C?n ti?ng Anh nghi v?n: Dak; Daklani | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 11.33
"You find no trace of the frequency's source but uncover a new clue: the ""Heliogyre"" mentioned in the vision is an indispensable component of the New Solar Ceremony, and only the Roya can discern its workings. Just as you plan to question Roya students, a cry for help rings out.","Bạn không tìm thấy nguồn gốc của tần số, nhưng lại phát hiện một manh mối mới: ""Heliogyre"" được nhắc đến trong khải tượng là một thành phần không thể thiếu trong Lễ Hội Mặt Trời Mới, và chỉ có Roya mới hiểu được cách vận hành của nó. Ngay khi bạn định hỏi thăm các học viên Roya, một tiếng kêu cứu vang lên.",C?n ti?ng Anh nghi v?n: Heliogyre; Roya | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 11.33
"After the burning is complete, Mornye discovers your frequency code matches a deleted, anonymous entry in the database.
Mornye hands you the finished Cassette tape, explaining that it serves as your ID and a Terminal that warns of Void Storms. These storms disintegrate the frequencies of any living thing they touch, and the Cassette can slow that effect to some extent. As for recovering the frequency you've already lost, she cannot make any promises.","Sau khi quá trình đốt hoàn tất, Mornye phát hiện mã tần số của cậu trùng khớp với một mục ẩn danh đã bị xóa trong cơ sở dữ liệu.
Mornye đưa cho cậu cuộn băng Cassette đã hoàn thành, giải thích rằng nó vừa là giấy tờ tùy thân, vừa là Thiết bị đầu cuối cảnh báo về Bão Hư Không. Những cơn bão này phân hủy tần số của bất kỳ sinh vật nào chúng chạm vào, và cuộn băng có thể làm chậm tác động đó ở một mức độ nhất định. Còn việc khôi phục lại tần số đã mất của cậu, cô ấy không thể hứa hẹn gì.",C?n ti?ng Anh nghi v?n: Cassette; Mornye | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 11.33
Agrippa the Ironheart's Medal of Prestige. It was forged by Agrippa himself while Putini studied his every move.,Huy chương Uy Tín của Agrippa Trái Tim Sắt. Chính Agrippa đã rèn nó trong khi Putini quan sát từng động tác của ông.,C?n ti?ng Anh nghi v?n: Agrippa; Putini | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 11.33
Agrippa the Ironheart's Medal of Prestige. It was forged by Agrippa himself while Putini studied his every move.,Huy chương Uy Tín của Agrippa Trái Tim Sắt. Chính Agrippa đã rèn nó trong khi Putini quan sát từng động tác của ông.,C?n ti?ng Anh nghi v?n: Agrippa; Putini | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.333 | M?c ??: 11.33
"""The Exostrider once clashed with the Threnodian here, leaving behind this colossal blade that still holds up Lahai-Roi's sky… And, well, it's really big.""","""Người Khổng Lồ từng giao chiến với Threnodian tại đây, để lại thanh đại đao khổng lồ này vẫn đang chống đỡ bầu trời Lahai-Roi... À, và nó to thật đấy.""",C?n ti?ng Anh nghi v?n: Lahai; to | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 11.33
"You're barking up the wrong capybara, Passenger. It's true I'm the guardian of Honami... but by the time I woke up, the city was already like this.","Anh nhầm to rồi, Hành Khách à. Đúng là ta là người bảo hộ Honami... nhưng khi ta tỉnh dậy, thành phố đã thành thế này rồi.",C?n ti?ng Anh nghi v?n: Honami; to | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 11.33
"Haha, don't worry, they've been at this a hundred times before! How about a wager? I'll put up my lucky half-coin!","Haha, đừng lo, tụi nó cãi nhau cả trăm lần rồi! Hay là cá cược nhỉ? Tớ đặt đồng xu may mắn của tớ đây!",C?n ti?ng Anh nghi v?n: Haha; may | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 11.33
"Heh, but if luck should spare me one last time, I want to live... I have so many dreams yet to fulfill...","Heh, nhưng nếu may mắn còn mỉm cười với ta lần cuối, ta muốn sống... Ta còn bao nhiêu ước mơ chưa thực hiện...",C?n ti?ng Anh nghi v?n: Heh; may | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 11.33
House Silva only sees her as their golden goose… It's a good thing Lupa's finally breaking free.,Gia Tộc Silva chỉ coi cô ấy như con gà đẻ trứng vàng… May mà cuối cùng Lupa cũng thoát được rồi.,C?n ti?ng Anh nghi v?n: May; Silva | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 11.33
One of them. I worked at several outposts back then. But this one wasn't so lucky. The scan shows it was hit by a sudden Void Storm surge. No survivors.,"Một trong số chúng ta. Hồi đó, tôi từng làm việc tại vài tiền đồn. Nhưng nơi này thì không may mắn như vậy. Bản quét cho thấy nó bị cuốn vào một cơn bão Void đột ngột. Không ai sống sót.",C?n ti?ng Anh nghi v?n: may; Void | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 11.33
"Since I'm already guiding Exoswarm, I thought I'd try my luck on my way back.","Vì đã dẫn đường cho Exoswarm rồi, trên đường về, tớ thử vận may một phen xem sao.",C?n ti?ng Anh nghi v?n: Exoswarm; may | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 11.33
The researcher's hologram scans your expedition motorbike. He is in awe of the various modules equipped onto it.,Hình chiếu hologram của nhà nghiên cứu quét qua chiếc mô-tô thám hiểm của cậu. Ông ta kinh ngạc trước vô số module được trang bị trên đó.,C?n ti?ng Anh nghi v?n: hologram; module | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 11.33
“Went to the clinic today. The medication is getting so bitter. Lucky Doctor Huayu didn't find out I hid candy in my palm.”,“Hôm nay đi khám rồi. Thuốc càng ngày càng đắng. May mà Bác sĩ Huayu không phát hiện ra mình giấu kẹo trong lòng bàn tay.”,C?n ti?ng Anh nghi v?n: Huayu; May | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 11.33
"Do you have any idea how many people are out there right now who want to be in her shoes? Tsk, she should be glad she got the job!","Cậu có biết ngoài kia có bao nhiêu người đang thèm muốn được đứng vào vị trí của cô ta không? Tsk, cô ta nên cảm thấy may mắn vì đã có được công việc này!",C?n ti?ng Anh nghi v?n: may; Tsk | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 11.33
"Good luck, champion of Lahai-Roi! I can't wait to see you play in the championship!","Chúc may mắn, nhà vô địch của Lahai-Roi! Tớ rất mong được xem cậu thi đấu ở giải vô địch!",C?n ti?ng Anh nghi v?n: Lahai; may | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 11.33
"Can you believe it? I was just doing my routine specimen collection, and a Howler-type TD just pounced at me out of nowhere! What a lucky encounter!","Cậu tin được không? Tớ chỉ đang đi lấy mẫu vật như thường lệ thôi, thế mà một con Tacet Discord loại Howler bất ngờ nhảy xổ vào! Gặp may thật!",C?n ti?ng Anh nghi v?n: Howler; may | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 11.33
