en_source,vn_translate,loi_du_doan
Crafting Material,Crafting Material,C?n ti?ng Anh nghi v?n: Crafting; Material | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Crafting Material,Crafting Material,C?n ti?ng Anh nghi v?n: Crafting; Material | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Crafting Material,Crafting Material,C?n ti?ng Anh nghi v?n: Crafting; Material | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Crafting Material,Crafting Material,C?n ti?ng Anh nghi v?n: Crafting; Material | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Crafting Material,Crafting Material,C?n ti?ng Anh nghi v?n: Crafting; Material | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Crafting Material,Crafting Material,C?n ti?ng Anh nghi v?n: Crafting; Material | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Crafting Material,Crafting Material,C?n ti?ng Anh nghi v?n: Crafting; Material | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Crafting Material,Crafting Material,C?n ti?ng Anh nghi v?n: Crafting; Material | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Crafting Material,Crafting Material,C?n ti?ng Anh nghi v?n: Crafting; Material | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Crafting Material,Crafting Material,C?n ti?ng Anh nghi v?n: Crafting; Material | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fish Fillet,Fish Fillet,C?n ti?ng Anh nghi v?n: Fillet; Fish | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Crafting Material,Crafting Material,C?n ti?ng Anh nghi v?n: Crafting; Material | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Crafting Material,Crafting Material,C?n ti?ng Anh nghi v?n: Crafting; Material | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Azure Iguana,Azure Iguana,C?n ti?ng Anh nghi v?n: Azure; Iguana | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Crafting Material,Crafting Material,C?n ti?ng Anh nghi v?n: Crafting; Material | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Crafting Material,Crafting Material,C?n ti?ng Anh nghi v?n: Crafting; Material | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Crafting Material,Crafting Material,C?n ti?ng Anh nghi v?n: Crafting; Material | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Crafting Material,Crafting Material,C?n ti?ng Anh nghi v?n: Crafting; Material | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Goldenback Frog,Goldenback Frog,C?n ti?ng Anh nghi v?n: Frog; Goldenback | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Forging Material,Forging Material,C?n ti?ng Anh nghi v?n: Forging; Material | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Forging Material,Forging Material,C?n ti?ng Anh nghi v?n: Forging; Material | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Forging Material,Forging Material,C?n ti?ng Anh nghi v?n: Forging; Material | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Forging Material,Forging Material,C?n ti?ng Anh nghi v?n: Forging; Material | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Forging Material,Forging Material,C?n ti?ng Anh nghi v?n: Forging; Material | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Forging Material,Forging Material,C?n ti?ng Anh nghi v?n: Forging; Material | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Forging Material,Forging Material,C?n ti?ng Anh nghi v?n: Forging; Material | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Forging Material,Forging Material,C?n ti?ng Anh nghi v?n: Forging; Material | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Poultry Egg,Poultry Egg,C?n ti?ng Anh nghi v?n: Egg; Poultry | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wutheride Transmitter,Wutheride Transmitter,C?n ti?ng Anh nghi v?n: Transmitter; Wutheride | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Alloy Locknut,Alloy Locknut,C?n ti?ng Anh nghi v?n: Alloy; Locknut | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fuel Cell,Fuel Cell,C?n ti?ng Anh nghi v?n: Cell; Fuel | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Impulse Core,Impulse Core,C?n ti?ng Anh nghi v?n: Core; Impulse | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Commemorative Coin,Commemorative Coin,C?n ti?ng Anh nghi v?n: Coin; Commemorative | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Interference Plate,Interference Plate,C?n ti?ng Anh nghi v?n: Interference; Plate | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Oscillated Shellhorn,Oscillated Shellhorn,C?n ti?ng Anh nghi v?n: Oscillated; Shellhorn | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Aftershocked Shellhorn,Aftershocked Shellhorn,C?n ti?ng Anh nghi v?n: Aftershocked; Shellhorn | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stamina Recharge,Stamina Recharge,C?n ti?ng Anh nghi v?n: Recharge; Stamina | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Audio Casket,Audio Casket,C?n ti?ng Anh nghi v?n: Audio; Casket | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Protection Device,Protection Device,C?n ti?ng Anh nghi v?n: Device; Protection | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Water Sample,Water Sample,C?n ti?ng Anh nghi v?n: Sample; Water | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Soil Sample,Soil Sample,C?n ti?ng Anh nghi v?n: Sample; Soil | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bio Sample,Bio Sample,C?n ti?ng Anh nghi v?n: Bio; Sample | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Locked Box,Locked Box,C?n ti?ng Anh nghi v?n: Box; Locked | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Jiaping's Diary,Jiaping's Diary,C?n ti?ng Anh nghi v?n: Diary; Jiaping's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Qinru's Honorarium,Qinru's Honorarium,C?n ti?ng Anh nghi v?n: Honorarium; Qinru's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Metal Key,Metal Key,C?n ti?ng Anh nghi v?n: Key; Metal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Fresh"" Tacecrux","""Fresh"" Tacecrux",C?n ti?ng Anh nghi v?n: Fresh; Tacecrux | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Father's Diary,Father's Diary,C?n ti?ng Anh nghi v?n: Diary; Father's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shabby Crate,Shabby Crate,C?n ti?ng Anh nghi v?n: Crate; Shabby | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Assos's Touchpad,Assos's Touchpad,C?n ti?ng Anh nghi v?n: Assos's; Touchpad | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Universal Toolbox,Universal Toolbox,C?n ti?ng Anh nghi v?n: Toolbox; Universal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Recording Machine,Recording Machine,C?n ti?ng Anh nghi v?n: Machine; Recording | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Residual Rhythm,Residual Rhythm,C?n ti?ng Anh nghi v?n: Residual; Rhythm | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wooden Training Sword,Wooden Training Kiếm,C?n ti?ng Anh nghi v?n: Training; Wooden | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Indigenous Tacetreite,Indigenous Tacetreite,C?n ti?ng Anh nghi v?n: Indigenous; Tacetreite | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tacetite Ore,Tacetite Ore,C?n ti?ng Anh nghi v?n: Ore; Tacetite | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Delivery Box,Delivery Box,C?n ti?ng Anh nghi v?n: Box; Delivery | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Delivery Box,Delivery Box,C?n ti?ng Anh nghi v?n: Box; Delivery | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Delivery Box,Delivery Box,C?n ti?ng Anh nghi v?n: Box; Delivery | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lost Key,Lost Key,C?n ti?ng Anh nghi v?n: Key; Lost | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Worn Key,Worn Key,C?n ti?ng Anh nghi v?n: Key; Worn | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Helmet Flatbread,Helmet Flatbread,C?n ti?ng Anh nghi v?n: Flatbread; Helmet | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Xiangsu Salad,Xiangsu Salad,C?n ti?ng Anh nghi v?n: Salad; Xiangsu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shredded Crownless,Shredded Crownless,C?n ti?ng Anh nghi v?n: Crownless; Shredded | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Honeysuckle Tea,Honeysuckle Tea,C?n ti?ng Anh nghi v?n: Honeysuckle; Tea | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fragrant Tea,Fragrant Tea,C?n ti?ng Anh nghi v?n: Fragrant; Tea | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dragon Dumplings,Dragon Dumplings,C?n ti?ng Anh nghi v?n: Dragon; Dumplings | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tiancheng Stew,Tiancheng Stew,C?n ti?ng Anh nghi v?n: Stew; Tiancheng | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tacetreite Pastry,Tacetreite Pastry,C?n ti?ng Anh nghi v?n: Pastry; Tacetreite | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Kudzu Congee,Kudzu Congee,C?n ti?ng Anh nghi v?n: Congee; Kudzu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Caltrop Sparrow,Caltrop Sparrow,C?n ti?ng Anh nghi v?n: Caltrop; Sparrow | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Caltrop Porridge,Caltrop Porridge,C?n ti?ng Anh nghi v?n: Caltrop; Porridge | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tiancheng Maocai,Tiancheng Maocai,C?n ti?ng Anh nghi v?n: Maocai; Tiancheng | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Perching Dragon,Perching Dragon,C?n ti?ng Anh nghi v?n: Dragon; Perching | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Paragon Tofu,Paragon Tofu,C?n ti?ng Anh nghi v?n: Paragon; Tofu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Morri Pot,Morri Pot,C?n ti?ng Anh nghi v?n: Morri; Pot | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hukou Tofu,Hukou Tofu,C?n ti?ng Anh nghi v?n: Hukou; Tofu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Something Odd,Something Odd,C?n ti?ng Anh nghi v?n: Odd; Something | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hotpot Broth,Hotpot Broth,C?n ti?ng Anh nghi v?n: Broth; Hotpot | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Master Stock,Master Stock,C?n ti?ng Anh nghi v?n: Master; Stock | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooking Oil,Cooking Oil,C?n ti?ng Anh nghi v?n: Cooking; Oil | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chili Pepper,Chili Pepper,C?n ti?ng Anh nghi v?n: Chili; Pepper | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tea Leaves,Tea Leaves,C?n ti?ng Anh nghi v?n: Leaves; Tea | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dairy Milk,Dairy Milk,C?n ti?ng Anh nghi v?n: Dairy; Milk | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Kudzu Root,Kudzu Root,C?n ti?ng Anh nghi v?n: Kudzu; Root | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Universal currency,Universal currency,C?n ti?ng Anh nghi v?n: currency; Universal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Premium currency,Premium currency,C?n ti?ng Anh nghi v?n: currency; Premium | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Special Token,Special Token,C?n ti?ng Anh nghi v?n: Special; Token | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Supply pack,Supply pack,C?n ti?ng Anh nghi v?n: pack; Supply | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Modulation Keycode,Modulation Keycode,C?n ti?ng Anh nghi v?n: Keycode; Modulation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Reverberation fragment,Reverberation fragment,C?n ti?ng Anh nghi v?n: fragment; Reverberation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Smith ingredient,Smith ingredient,C?n ti?ng Anh nghi v?n: ingredient; Smith | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Vanguard Junrock,Vanguard Junrock,C?n ti?ng Anh nghi v?n: Junrock; Vanguard | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fission Junrock,Fission Junrock,C?n ti?ng Anh nghi v?n: Fission; Junrock | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Impulse Predator,Impulse Predator,C?n ti?ng Anh nghi v?n: Impulse; Predator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Pneuma Predator,Pneuma Predator,C?n ti?ng Anh nghi v?n: Pneuma; Predator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rupture Warrior,Rupture Warrior,C?n ti?ng Anh nghi v?n: Rupture; Warrior | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Snip Snap,Snip Snap,C?n ti?ng Anh nghi v?n: Snap; Snip | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Zig Zag,Zig Zag,C?n ti?ng Anh nghi v?n: Zag; Zig | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Whiff Whoosh,Whiff Whoosh,C?n ti?ng Anh nghi v?n: Whiff; Whoosh | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tic Tac,Tic Tac,C?n ti?ng Anh nghi v?n: Tac; Tic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Spectra Prism,Spectra Prism,C?n ti?ng Anh nghi v?n: Prism; Spectra | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rupture Prism,Rupture Prism,C?n ti?ng Anh nghi v?n: Prism; Rupture | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sabyr Boar,Sabyr Boar,C?n ti?ng Anh nghi v?n: Boar; Sabyr | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Roseshroom (Immature),Roseshroom (Immature),C?n ti?ng Anh nghi v?n: Immature; Roseshroom | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Frostbite Tertoise,Frostbite Tertoise,C?n ti?ng Anh nghi v?n: Frostbite; Tertoise | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stonewall Bracer,Stonewall Bracer,C?n ti?ng Anh nghi v?n: Bracer; Stonewall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Flute Instrumentalist,Flute Instrumentalist,C?n ti?ng Anh nghi v?n: Flute; Instrumentalist | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tambourine Instrumentalist,Tambourine Instrumentalist,C?n ti?ng Anh nghi v?n: Instrumentalist; Tambourine | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rocksteady Guardian,Rocksteady Guardian,C?n ti?ng Anh nghi v?n: Guardian; Rocksteady | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chasm Guardian,Chasm Guardian,C?n ti?ng Anh nghi v?n: Chasm; Guardian | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Roseshroom (Mature),Roseshroom (Mature),C?n ti?ng Anh nghi v?n: Mature; Roseshroom | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Spearback Ursa,Spearback Ursa,C?n ti?ng Anh nghi v?n: Spearback; Ursa | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Exile Craftsman,Exile Craftsman,C?n ti?ng Anh nghi v?n: Craftsman; Exile | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thunder Squama,Thunder Squama,C?n ti?ng Anh nghi v?n: Squama; Thunder | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Inferno Rider,Inferno Rider,C?n ti?ng Anh nghi v?n: Inferno; Rider | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Impermanence Heron,Impermanence Heron,C?n ti?ng Anh nghi v?n: Heron; Impermanence | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Feilian Beringal,Feilian Beringal,C?n ti?ng Anh nghi v?n: Beringal; Feilian | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mourning Aix,Mourning Aix,C?n ti?ng Anh nghi v?n: Aix; Mourning | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Seatrail Narwhal,Seatrail Narwhal,C?n ti?ng Anh nghi v?n: Narwhal; Seatrail | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Calamity Class,Calamity Class,C?n ti?ng Anh nghi v?n: Calamity; Class | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Norfall Barrens,Norfall Barrens,C?n ti?ng Anh nghi v?n: Barrens; Norfall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Hukou, the Tiger's Maw","Hổ Khẩu, Tiger's Maw",C?n ti?ng Anh nghi v?n: Maw; Tiger's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Suspicious Chest,Suspicious Chest,C?n ti?ng Anh nghi v?n: Chest; Suspicious | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lightcrusher Duo,Lightcrusher Duo,C?n ti?ng Anh nghi v?n: Duo; Lightcrusher | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Suspicious Chest,Suspicious Chest,C?n ti?ng Anh nghi v?n: Chest; Suspicious | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Complete ""Moon Shooter""","Hoàn thành ""Moon Shooter""",C?n ti?ng Anh nghi v?n: Moon; Shooter | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Complete ""Moon Shooter""","Hoàn thành ""Moon Shooter""",C?n ti?ng Anh nghi v?n: Moon; Shooter | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Complete ""Moon Shooter""","Hoàn thành ""Moon Shooter""",C?n ti?ng Anh nghi v?n: Moon; Shooter | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Obtain enough Tactic Points to unlock and challenge the Charting Nodes,Đạt đủ Tactic Points để mở khóa và thách đấu các Nút Bản Đồ.,C?n ti?ng Anh nghi v?n: Points; Tactic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Obtain enough Tactic Points to unlock and challenge the Charting Nodes,Đạt đủ Tactic Points để mở khóa và thách đấu các Nút Bản Đồ.,C?n ti?ng Anh nghi v?n: Points; Tactic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Obtain enough Tactic Points to unlock and challenge the Charting Nodes,Đạt đủ Tactic Points để mở khóa và thách đấu các Nút Bản Đồ.,C?n ti?ng Anh nghi v?n: Points; Tactic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Obtain enough Tactic Points to unlock and challenge the Charting Nodes,Đạt đủ Tactic Points để mở khóa và thách đấu các Nút Bản Đồ.,C?n ti?ng Anh nghi v?n: Points; Tactic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Obtain enough Tactic Points to unlock and challenge the Charting Nodes,Đạt đủ Tactic Points để mở khóa và thách đấu các Nút Bản Đồ.,C?n ti?ng Anh nghi v?n: Points; Tactic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Obtain enough Tactic Points to unlock and challenge the Charting Nodes,Đạt đủ Tactic Points để mở khóa và thách đấu các Nút Bản Đồ.,C?n ti?ng Anh nghi v?n: Points; Tactic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Obtain enough Tactic Points to unlock and challenge the Charting Nodes,Đạt đủ Tactic Points để mở khóa và thách đấu các Nút Bản Đồ.,C?n ti?ng Anh nghi v?n: Points; Tactic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Roseshroom Cluster,Roseshroom Cluster,C?n ti?ng Anh nghi v?n: Cluster; Roseshroom | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Obtain enough Tactic Points to unlock and challenge the Charting Nodes,Đạt đủ Tactic Points để mở khóa và thách đấu các Nút Bản Đồ.,C?n ti?ng Anh nghi v?n: Points; Tactic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Obtain enough Tactic Points to unlock and challenge the Charting Nodes,Đạt đủ Tactic Points để mở khóa và thách đấu các Nút Bản Đồ.,C?n ti?ng Anh nghi v?n: Points; Tactic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Obtain enough Tactic Points to unlock and challenge the Charting Nodes,Đạt đủ Tactic Points để mở khóa và thách đấu các Nút Bản Đồ.,C?n ti?ng Anh nghi v?n: Points; Tactic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Obtain enough Tactic Points to unlock and challenge the Charting Nodes,Đạt đủ Tactic Points để mở khóa và thách đấu các Nút Bản Đồ.,C?n ti?ng Anh nghi v?n: Points; Tactic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Obtain enough Tactic Points to unlock and challenge the Charting Nodes,Đạt đủ Tactic Points để mở khóa và thách đấu các Nút Bản Đồ.,C?n ti?ng Anh nghi v?n: Points; Tactic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Obtain enough Tactic Points to unlock and challenge the Charting Nodes,Đạt đủ Tactic Points để mở khóa và thách đấu các Nút Bản Đồ.,C?n ti?ng Anh nghi v?n: Points; Tactic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Obtain enough Tactic Points to unlock and challenge the Charting Nodes,Đạt đủ Tactic Points để mở khóa và thách đấu các Nút Bản Đồ.,C?n ti?ng Anh nghi v?n: Points; Tactic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
