en_source,vn_translate,loi_du_doan
Child III,Child III,C?n ti?ng Anh nghi v?n: Child; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Carlotta's Agent,Carlotta's Agent,C?n ti?ng Anh nghi v?n: Agent; Carlotta's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Passerby III,Passerby III,C?n ti?ng Anh nghi v?n: III; Passerby | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Teensy Weensy,Teensy Weensy,C?n ti?ng Anh nghi v?n: Teensy; Weensy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bulky Burly,Bulky Burly,C?n ti?ng Anh nghi v?n: Bulky; Burly | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shy Girl,Shy Girl,C?n ti?ng Anh nghi v?n: Girl; Shy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Office Worker,Office Worker,C?n ti?ng Anh nghi v?n: Office; Worker | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cheerful Girl,Cheerful Girl,C?n ti?ng Anh nghi v?n: Cheerful; Girl | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mysterious Capybara,Mysterious Capybara,C?n ti?ng Anh nghi v?n: Capybara; Mysterious | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Excited Girl,Excited Girl,C?n ti?ng Anh nghi v?n: Excited; Girl | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Friendly Girl,Friendly Girl,C?n ti?ng Anh nghi v?n: Friendly; Girl | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Academy Instructor,Academy Instructor,C?n ti?ng Anh nghi v?n: Academy; Instructor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Detective Namipon,Detective Namipon,C?n ti?ng Anh nghi v?n: Detective; Namipon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sales Champ,Sales Champ,C?n ti?ng Anh nghi v?n: Champ; Sales | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Academy Student,Academy Student,C?n ti?ng Anh nghi v?n: Academy; Student | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
KU-Shosho,KU-Shosho,C?n ti?ng Anh nghi v?n: KU; Shosho | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Little Namipons,Little Namipons,C?n ti?ng Anh nghi v?n: Little; Namipons | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bowtie Butler,Bowtie Butler,C?n ti?ng Anh nghi v?n: Bowtie; Butler | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Maid Namipon,Maid Namipon,C?n ti?ng Anh nghi v?n: Maid; Namipon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sales Champ,Sales Champ,C?n ti?ng Anh nghi v?n: Champ; Sales | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Detective Namipon,Detective Namipon,C?n ti?ng Anh nghi v?n: Detective; Namipon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Platform Guardian,Platform Guardian,C?n ti?ng Anh nghi v?n: Guardian; Platform | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Transport Namipon,Transport Namipon,C?n ti?ng Anh nghi v?n: Namipon; Transport | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Emergency Broadcast,Emergency Broadcast,C?n ti?ng Anh nghi v?n: Broadcast; Emergency | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sales Champ,Sales Champ,C?n ti?ng Anh nghi v?n: Champ; Sales | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wary Girl,Wary Girl,C?n ti?ng Anh nghi v?n: Girl; Wary | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Scared Girl,Scared Girl,C?n ti?ng Anh nghi v?n: Girl; Scared | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Office Worker,Office Worker,C?n ti?ng Anh nghi v?n: Office; Worker | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Office Worker,Office Worker,C?n ti?ng Anh nghi v?n: Office; Worker | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Office Worker,Office Worker,C?n ti?ng Anh nghi v?n: Office; Worker | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Office Worker,Office Worker,C?n ti?ng Anh nghi v?n: Office; Worker | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gentle Housewife,Gentle Housewife,C?n ti?ng Anh nghi v?n: Gentle; Housewife | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Snide Housewife,Snide Housewife,C?n ti?ng Anh nghi v?n: Housewife; Snide | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chisa's Father,Chisa's Father,C?n ti?ng Anh nghi v?n: Chisa's; Father | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chisa's Mother,Chisa's Mother,C?n ti?ng Anh nghi v?n: Chisa's; Mother | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
KU-Tata,KU-Tata,C?n ti?ng Anh nghi v?n: KU; Tata | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
KU-Terry,KU-Terry,C?n ti?ng Anh nghi v?n: KU; Terry | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Namipon Courier,Namipon Courier,C?n ti?ng Anh nghi v?n: Courier; Namipon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hidden Girl,Hidden Girl,C?n ti?ng Anh nghi v?n: Girl; Hidden | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rebel Leader,Rebel Leader,C?n ti?ng Anh nghi v?n: Leader; Rebel | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Impatient Exile,Impatient Exile,C?n ti?ng Anh nghi v?n: Exile; Impatient | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Relaxed Exile,Relaxed Exile,C?n ti?ng Anh nghi v?n: Exile; Relaxed | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dull Exile,Dull Exile,C?n ti?ng Anh nghi v?n: Dull; Exile | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Exile Minion,Exile Minion,C?n ti?ng Anh nghi v?n: Exile; Minion | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Telepathy Device,Telepathy Device,C?n ti?ng Anh nghi v?n: Device; Telepathy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Silver Shining,Silver Shining,C?n ti?ng Anh nghi v?n: Shining; Silver | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Loose Shell,Loose Shell,C?n ti?ng Anh nghi v?n: Loose; Shell | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Harden Vane,Harden Vane,C?n ti?ng Anh nghi v?n: Harden; Vane | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Brutal Bear,Brutal Bear,C?n ti?ng Anh nghi v?n: Bear; Brutal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ferocious Dog,Ferocious Dog,C?n ti?ng Anh nghi v?n: Dog; Ferocious | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ragged Vane,Ragged Vane,C?n ti?ng Anh nghi v?n: Ragged; Vane | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Theater Staff,Theater Staff,C?n ti?ng Anh nghi v?n: Staff; Theater | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Wuthercake, Sweetie","Wuthercake, Sweetie",C?n ti?ng Anh nghi v?n: Sweetie; Wuthercake | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dusty Box,Dusty Box,C?n ti?ng Anh nghi v?n: Box; Dusty | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Yu Guxing,Yu Guxing,C?n ti?ng Anh nghi v?n: Guxing; Yu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Reader A,Reader A,C?n ti?ng Anh nghi v?n: A; Reader | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Reader B,Reader B,C?n ti?ng Anh nghi v?n: B; Reader | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mysterious Signal,Mysterious Signal,C?n ti?ng Anh nghi v?n: Mysterious; Signal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Impatient Father,Impatient Father,C?n ti?ng Anh nghi v?n: Father; Impatient | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sarcastic Mentor,Sarcastic Mentor,C?n ti?ng Anh nghi v?n: Mentor; Sarcastic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lost Self,Lost Self,C?n ti?ng Anh nghi v?n: Lost; Self | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unknown Sound,Unknown Sound,C?n ti?ng Anh nghi v?n: Sound; Unknown | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Little One,Little One,C?n ti?ng Anh nghi v?n: Little; One | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lao Yuetou,Lao Yuetou,C?n ti?ng Anh nghi v?n: Lao; Yuetou | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Grandma Yu,Grandma Yu,C?n ti?ng Anh nghi v?n: Grandma; Yu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Audience A,Audience A,C?n ti?ng Anh nghi v?n: A; Audience | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Audience B,Audience B,C?n ti?ng Anh nghi v?n: Audience; B | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Audience C,Audience C,C?n ti?ng Anh nghi v?n: Audience; C | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Audience D,Audience D,C?n ti?ng Anh nghi v?n: Audience; D | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Audience E,Audience E,C?n ti?ng Anh nghi v?n: Audience; E | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Audience F,Audience F,C?n ti?ng Anh nghi v?n: Audience; F | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Audience G,Audience G,C?n ti?ng Anh nghi v?n: Audience; G | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Audience H,Audience H,C?n ti?ng Anh nghi v?n: Audience; H | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Audience I,Audience I,C?n ti?ng Anh nghi v?n: Audience; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Audience J,Audience J,C?n ti?ng Anh nghi v?n: Audience; J | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Audience K,Audience K,C?n ti?ng Anh nghi v?n: Audience; K | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Elder Stranger,Elder Stranger,C?n ti?ng Anh nghi v?n: Elder; Stranger | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Calm Elder,Calm Elder,C?n ti?ng Anh nghi v?n: Calm; Elder | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Worried Mother,Worried Mother,C?n ti?ng Anh nghi v?n: Mother; Worried | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Green Rabbit,Green Rabbit,C?n ti?ng Anh nghi v?n: Green; Rabbit | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bei Ji,Bei Ji,C?n ti?ng Anh nghi v?n: Bei; Ji | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Bei Shi,Bei Shi,C?n ti?ng Anh nghi v?n: Bei; Shi | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lowly Exile,Lowly Exile,C?n ti?ng Anh nghi v?n: Exile; Lowly | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Arrogant Exile,Arrogant Exile,C?n ti?ng Anh nghi v?n: Arrogant; Exile | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Camp Manager,Camp Manager,C?n ti?ng Anh nghi v?n: Camp; Manager | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Camp Resident,Camp Resident,C?n ti?ng Anh nghi v?n: Camp; Resident | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chen Da'bao,Chen Da'bao,C?n ti?ng Anh nghi v?n: Chen; Da'bao | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Girl Bystander,Girl Bystander,C?n ti?ng Anh nghi v?n: Bystander; Girl | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Boy Bystander,Boy Bystander,C?n ti?ng Anh nghi v?n: Boy; Bystander | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lone Courier,Lone Courier,C?n ti?ng Anh nghi v?n: Courier; Lone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Jovial Exile,Jovial Exile,C?n ti?ng Anh nghi v?n: Exile; Jovial | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Witty Exile,Witty Exile,C?n ti?ng Anh nghi v?n: Exile; Witty | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Excited Audience,Excited Audience,C?n ti?ng Anh nghi v?n: Audience; Excited | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unknown Cravings,Unknown Cravings,C?n ti?ng Anh nghi v?n: Cravings; Unknown | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Whispering Audience,Whispering Audience,C?n ti?ng Anh nghi v?n: Audience; Whispering | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Regretful Audience,Regretful Audience,C?n ti?ng Anh nghi v?n: Audience; Regretful | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Surprised Audience,Surprised Audience,C?n ti?ng Anh nghi v?n: Audience; Surprised | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Muffled Voices,Muffled Voices,C?n ti?ng Anh nghi v?n: Muffled; Voices | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Uncle Ming,Uncle Ming,C?n ti?ng Anh nghi v?n: Ming; Uncle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Colleague B,Colleague B,C?n ti?ng Anh nghi v?n: B; Colleague | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Colleague A,Colleague A,C?n ti?ng Anh nghi v?n: A; Colleague | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Pascar's Illusion,Pascar's Illusion,C?n ti?ng Anh nghi v?n: Illusion; Pascar's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Passerby A,Passerby A,C?n ti?ng Anh nghi v?n: A; Passerby | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Leader Kid,Leader Kid,C?n ti?ng Anh nghi v?n: Kid; Leader | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Frail Kid,Frail Kid,C?n ti?ng Anh nghi v?n: Frail; Kid | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Polite Kid,Polite Kid,C?n ti?ng Anh nghi v?n: Kid; Polite | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tall Researcher,Tall Researcher,C?n ti?ng Anh nghi v?n: Researcher; Tall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Pale Researcher,Pale Researcher,C?n ti?ng Anh nghi v?n: Pale; Researcher | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rotund Researcher,Rotund Researcher,C?n ti?ng Anh nghi v?n: Researcher; Rotund | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Balding Researcher,Balding Researcher,C?n ti?ng Anh nghi v?n: Balding; Researcher | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shifan's Illusion?,Shifan's Illusion?,C?n ti?ng Anh nghi v?n: Illusion; Shifan's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Heying's Illusion?,Heying's Illusion?,C?n ti?ng Anh nghi v?n: Heying's; Illusion | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mahn's Illusion?,Mahn's Illusion?,C?n ti?ng Anh nghi v?n: Illusion; Mahn's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Pascar's Illusion?,Pascar's Illusion?,C?n ti?ng Anh nghi v?n: Illusion; Pascar's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Twisted Obsessions,Twisted Obsessions,C?n ti?ng Anh nghi v?n: Obsessions; Twisted | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Passing Townsfolk,Passing Townsfolk,C?n ti?ng Anh nghi v?n: Passing; Townsfolk | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Xiang-LEE?,Xiang-LEE?,C?n ti?ng Anh nghi v?n: LEE; Xiang | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Xiangli Yao's Voice,Xiangli Yao's Giọng nói,C?n ti?ng Anh nghi v?n: Xiangli; Yao's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Meticulous Researcher,Meticulous Researcher,C?n ti?ng Anh nghi v?n: Meticulous; Researcher | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Optimistic Researcher,Optimistic Researcher,C?n ti?ng Anh nghi v?n: Optimistic; Researcher | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Easygoing Researcher,Easygoing Researcher,C?n ti?ng Anh nghi v?n: Easygoing; Researcher | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nervous Researcher,Nervous Researcher,C?n ti?ng Anh nghi v?n: Nervous; Researcher | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Meticulous"" Researcher","""Meticulous"" Researcher",C?n ti?ng Anh nghi v?n: Meticulous; Researcher | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Optimistic"" Researcher","""Optimistic"" Researcher",C?n ti?ng Anh nghi v?n: Optimistic; Researcher | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Easygoing"" Researcher","""Easygoing"" Researcher",C?n ti?ng Anh nghi v?n: Easygoing; Researcher | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Nervous"" Researcher","""Nervous"" Researcher",C?n ti?ng Anh nghi v?n: Nervous; Researcher | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Envious Child,Envious Child,C?n ti?ng Anh nghi v?n: Child; Envious | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Smug Child,Smug Child,C?n ti?ng Anh nghi v?n: Child; Smug | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Waiting Customer,Waiting Customer,C?n ti?ng Anh nghi v?n: Customer; Waiting | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Adventurer's Illusion,Adventurer's Illusion,C?n ti?ng Anh nghi v?n: Adventurer's; Illusion | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Injured Miner,Injured Miner,C?n ti?ng Anh nghi v?n: Injured; Miner | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Timid Miner,Timid Miner,C?n ti?ng Anh nghi v?n: Miner; Timid | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Excited Miner,Excited Miner,C?n ti?ng Anh nghi v?n: Excited; Miner | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Curious Miner,Curious Miner,C?n ti?ng Anh nghi v?n: Curious; Miner | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Contemplating Onlooker,Contemplating Onlooker,C?n ti?ng Anh nghi v?n: Contemplating; Onlooker | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chatting Onlooker,Chatting Onlooker,C?n ti?ng Anh nghi v?n: Chatting; Onlooker | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Weak ""Exile""","Weak ""Exile""",C?n ti?ng Anh nghi v?n: Exile; Weak | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Enthusiastic ""Exile""","Enthusiastic ""Exile""",C?n ti?ng Anh nghi v?n: Enthusiastic; Exile | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Worried ""Exile""","Worried ""Exile""",C?n ti?ng Anh nghi v?n: Exile; Worried | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Confident ""Exile""","Confident ""Exile""",C?n ti?ng Anh nghi v?n: Confident; Exile | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Supervising ""Exile""","Supervising ""Exile""",C?n ti?ng Anh nghi v?n: Exile; Supervising | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Irritative ""Exile""","Irritative ""Exile""",C?n ti?ng Anh nghi v?n: Exile; Irritative | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Thinking ""Exile""","Thinking ""Exile""",C?n ti?ng Anh nghi v?n: Exile; Thinking | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Agreeing ""Exile""","Agreeing ""Exile""",C?n ti?ng Anh nghi v?n: Agreeing; Exile | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Injured Elder,Injured Elder,C?n ti?ng Anh nghi v?n: Elder; Injured | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Injured Woman,Injured Woman,C?n ti?ng Anh nghi v?n: Injured; Woman | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Seated Woman,Seated Woman,C?n ti?ng Anh nghi v?n: Seated; Woman | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Recovered Elder,Recovered Elder,C?n ti?ng Anh nghi v?n: Elder; Recovered | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Vault Brochure,Vault Brochure,C?n ti?ng Anh nghi v?n: Brochure; Vault | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Auction Suspension Notice,Auction Suspension Thông báo,C?n ti?ng Anh nghi v?n: Auction; Suspension | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Research Log Fragment,Nghiên cứu Log Fragment,C?n ti?ng Anh nghi v?n: Fragment; Log | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Experiment Records,Experiment Records,C?n ti?ng Anh nghi v?n: Experiment; Records | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Scattered Pages,Scattered Pages,C?n ti?ng Anh nghi v?n: Pages; Scattered | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Confession Compilation,Confession Compilation,C?n ti?ng Anh nghi v?n: Compilation; Confession | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Damaged Log,Damaged Log,C?n ti?ng Anh nghi v?n: Damaged; Log | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
