en_source,vn_translate,loi_du_doan
Jinghua,Jinghua,C?n ti?ng Anh nghi v?n: Jinghua | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Temporary Team,Temporary Đội,C?n ti?ng Anh nghi v?n: Temporary | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Wenshu,Wenshu,C?n ti?ng Anh nghi v?n: Wenshu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Changfeng,Changfeng,C?n ti?ng Anh nghi v?n: Changfeng | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Shuoyue,Shuoyue,C?n ti?ng Anh nghi v?n: Shuoyue | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hanbai,Hanbai,C?n ti?ng Anh nghi v?n: Hanbai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Child,Child,C?n ti?ng Anh nghi v?n: Child | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Adult,Adult,C?n ti?ng Anh nghi v?n: Adult | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Pascar,Pascar,C?n ti?ng Anh nghi v?n: Pascar | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Elderly Voice,Elderly Giọng nói,C?n ti?ng Anh nghi v?n: Elderly | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yan,Yan,C?n ti?ng Anh nghi v?n: Yan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Woyun,Woyun,C?n ti?ng Anh nghi v?n: Woyun | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Qianzhang,Qianzhang,C?n ti?ng Anh nghi v?n: Qianzhang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Fuqing,Fuqing,C?n ti?ng Anh nghi v?n: Fuqing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Baizhe,Baizhe,C?n ti?ng Anh nghi v?n: Baizhe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ryan,Ryan,C?n ti?ng Anh nghi v?n: Ryan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Modi,Modi,C?n ti?ng Anh nghi v?n: Modi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Pascar's Voice,Pascar's Giọng nói,C?n ti?ng Anh nghi v?n: Pascar's | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dianxiao,Dianxiao,C?n ti?ng Anh nghi v?n: Dianxiao | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Shangyun,Shangyun,C?n ti?ng Anh nghi v?n: Shangyun | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Wenyu,Wenyu,C?n ti?ng Anh nghi v?n: Wenyu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yangyang's Voice,Yangyang's Giọng nói,C?n ti?ng Anh nghi v?n: Yangyang's | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Baizhi's Voice,Baizhi's Giọng nói,C?n ti?ng Anh nghi v?n: Baizhi's | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Zhezhi's Voice,Zhezhi's Giọng nói,C?n ti?ng Anh nghi v?n: Zhezhi's | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lele,Lele,C?n ti?ng Anh nghi v?n: Lele | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jin,Jin,C?n ti?ng Anh nghi v?n: Jin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yanwu,Yanwu,C?n ti?ng Anh nghi v?n: Yanwu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ningwei,Ningwei,C?n ti?ng Anh nghi v?n: Ningwei | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Messenger,Messenger,C?n ti?ng Anh nghi v?n: Messenger | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
██████ Researcher,██████ Researcher,C?n ti?ng Anh nghi v?n: Researcher | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Exile,Exile,C?n ti?ng Anh nghi v?n: Exile | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lei,Lei,C?n ti?ng Anh nghi v?n: Lei | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Caleb,Caleb,C?n ti?ng Anh nghi v?n: Caleb | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Danjin,Danjin,C?n ti?ng Anh nghi v?n: Danjin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Shadow of a Researcher,Shadow Nhà Nghiên Cứu,C?n ti?ng Anh nghi v?n: Shadow | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"""Cosmos""","""Cosmos""",C?n ti?ng Anh nghi v?n: Cosmos | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Crowd,Crowd,C?n ti?ng Anh nghi v?n: Crowd | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Passerby,Passerby,C?n ti?ng Anh nghi v?n: Passerby | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dillon,Dillon,C?n ti?ng Anh nghi v?n: Dillon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Moulins,Moulins,C?n ti?ng Anh nghi v?n: Moulins | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sura,Sura,C?n ti?ng Anh nghi v?n: Sura | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sodrigo,Sodrigo,C?n ti?ng Anh nghi v?n: Sodrigo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Perricci,Perricci,C?n ti?ng Anh nghi v?n: Perricci | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Clemont,Clemont,C?n ti?ng Anh nghi v?n: Clemont | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Paxton,Paxton,C?n ti?ng Anh nghi v?n: Paxton | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Bertoli,Bertoli,C?n ti?ng Anh nghi v?n: Bertoli | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Patrizia,Patrizia,C?n ti?ng Anh nghi v?n: Patrizia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Farlow,Farlow,C?n ti?ng Anh nghi v?n: Farlow | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"""Cosmos""","""Cosmos""",C?n ti?ng Anh nghi v?n: Cosmos | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Brant,Brant,C?n ti?ng Anh nghi v?n: Brant | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Colt,Colt,C?n ti?ng Anh nghi v?n: Colt | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Armand,Armand,C?n ti?ng Anh nghi v?n: Armand | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ornella,Ornella,C?n ti?ng Anh nghi v?n: Ornella | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Marciello,Marciello,C?n ti?ng Anh nghi v?n: Marciello | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Tiberio,Tiberio,C?n ti?ng Anh nghi v?n: Tiberio | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Vitorre,Vitorre,C?n ti?ng Anh nghi v?n: Vitorre | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cornelia,Cornelia,C?n ti?ng Anh nghi v?n: Cornelia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Valerie,Valerie,C?n ti?ng Anh nghi v?n: Valerie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Scipio,Scipio,C?n ti?ng Anh nghi v?n: Scipio | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Fiona,Fiona,C?n ti?ng Anh nghi v?n: Fiona | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Titus,Titus,C?n ti?ng Anh nghi v?n: Titus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ada,Ada,C?n ti?ng Anh nghi v?n: Ada | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lucius,Lucius,C?n ti?ng Anh nghi v?n: Lucius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Carlos,Carlos,C?n ti?ng Anh nghi v?n: Carlos | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Valerius,Valerius,C?n ti?ng Anh nghi v?n: Valerius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Aurelius,Aurelius,C?n ti?ng Anh nghi v?n: Aurelius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Roboan,Roboan,C?n ti?ng Anh nghi v?n: Roboan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Marceau,Marceau,C?n ti?ng Anh nghi v?n: Marceau | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Alba,Alba,C?n ti?ng Anh nghi v?n: Alba | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Nesta,Nesta,C?n ti?ng Anh nghi v?n: Nesta | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mack,Mack,C?n ti?ng Anh nghi v?n: Mack | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Bowell,Bowell,C?n ti?ng Anh nghi v?n: Bowell | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hart,Hart,C?n ti?ng Anh nghi v?n: Hart | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Swiper,Swiper,C?n ti?ng Anh nghi v?n: Swiper | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Alix,Alix,C?n ti?ng Anh nghi v?n: Alix | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"""Bliss""","""Bliss""",C?n ti?ng Anh nghi v?n: Bliss | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"""Leftless""","""Leftless""",C?n ti?ng Anh nghi v?n: Leftless | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"""Rightless""","""Rightless""",C?n ti?ng Anh nghi v?n: Rightless | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"""Mercurio""","""Mercurio""",C?n ti?ng Anh nghi v?n: Mercurio | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"""Tubpup""","""Tubpup""",C?n ti?ng Anh nghi v?n: Tubpup | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Margherita,Margherita,C?n ti?ng Anh nghi v?n: Margherita | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Margherita,Margherita,C?n ti?ng Anh nghi v?n: Margherita | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Bakie,Bakie,C?n ti?ng Anh nghi v?n: Bakie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"""Bakie""","""Bakie""",C?n ti?ng Anh nghi v?n: Bakie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Luther,Luther,C?n ti?ng Anh nghi v?n: Luther | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Peattie,Peattie,C?n ti?ng Anh nghi v?n: Peattie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dieter,Dieter,C?n ti?ng Anh nghi v?n: Dieter | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Confere,Confere,C?n ti?ng Anh nghi v?n: Confere | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rashelle,Rashelle,C?n ti?ng Anh nghi v?n: Rashelle | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rense,Rense,C?n ti?ng Anh nghi v?n: Rense | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Pier,Pier,C?n ti?ng Anh nghi v?n: Pier | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Searle,Searle,C?n ti?ng Anh nghi v?n: Searle | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Samp,Samp,C?n ti?ng Anh nghi v?n: Samp | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Denali,Denali,C?n ti?ng Anh nghi v?n: Denali | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Caleres,Caleres,C?n ti?ng Anh nghi v?n: Caleres | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ynkwell,Ynkwell,C?n ti?ng Anh nghi v?n: Ynkwell | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Grace,Grace,C?n ti?ng Anh nghi v?n: Grace | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gnessa,Gnessa,C?n ti?ng Anh nghi v?n: Gnessa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Barlin,Barlin,C?n ti?ng Anh nghi v?n: Barlin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
{PlayerName} (Contemplating),{PlayerName} (Contemplating),C?n ti?ng Anh nghi v?n: Contemplating | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
{PlayerName} (Speechless),{PlayerName} (Speechless),C?n ti?ng Anh nghi v?n: Speechless | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Spectators,Spectators,C?n ti?ng Anh nghi v?n: Spectators | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Aridel,Aridel,C?n ti?ng Anh nghi v?n: Aridel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Phrolova,Phrolova,C?n ti?ng Anh nghi v?n: Phrolova | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Napolita,Napolita,C?n ti?ng Anh nghi v?n: Napolita | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Haley,Haley,C?n ti?ng Anh nghi v?n: Haley | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Vilmr,Vilmr,C?n ti?ng Anh nghi v?n: Vilmr | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Minna,Minna,C?n ti?ng Anh nghi v?n: Minna | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hoo,Hoo,C?n ti?ng Anh nghi v?n: Hoo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Shee,Shee,C?n ti?ng Anh nghi v?n: Shee | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Eee,Eee,C?n ti?ng Anh nghi v?n: Eee | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Euginn,Euginn,C?n ti?ng Anh nghi v?n: Euginn | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Silan,Silan,C?n ti?ng Anh nghi v?n: Silan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ancelo,Ancelo,C?n ti?ng Anh nghi v?n: Ancelo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ancelo,Ancelo,C?n ti?ng Anh nghi v?n: Ancelo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Elowyn,Elowyn,C?n ti?ng Anh nghi v?n: Elowyn | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Elowyn,Elowyn,C?n ti?ng Anh nghi v?n: Elowyn | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Huaiming,Huaiming,C?n ti?ng Anh nghi v?n: Huaiming | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rayla,Rayla,C?n ti?ng Anh nghi v?n: Rayla | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Reilynn,Reilynn,C?n ti?ng Anh nghi v?n: Reilynn | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Agune,Agune,C?n ti?ng Anh nghi v?n: Agune | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lenaia,Lenaia,C?n ti?ng Anh nghi v?n: Lenaia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dionne,Dionne,C?n ti?ng Anh nghi v?n: Dionne | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Kellanna,Kellanna,C?n ti?ng Anh nghi v?n: Kellanna | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lenard,Lenard,C?n ti?ng Anh nghi v?n: Lenard | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Chenyue,Chenyue,C?n ti?ng Anh nghi v?n: Chenyue | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Anita,Anita,C?n ti?ng Anh nghi v?n: Anita | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ashild,Ashild,C?n ti?ng Anh nghi v?n: Ashild | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dennis,Dennis,C?n ti?ng Anh nghi v?n: Dennis | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Festa,Festa,C?n ti?ng Anh nghi v?n: Festa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Olof,Olof,C?n ti?ng Anh nghi v?n: Olof | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Chessa,Chessa,C?n ti?ng Anh nghi v?n: Chessa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Calith,Calith,C?n ti?ng Anh nghi v?n: Calith | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Bockel,Bockel,C?n ti?ng Anh nghi v?n: Bockel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Eaton,Eaton,C?n ti?ng Anh nghi v?n: Eaton | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Finnley,Finnley,C?n ti?ng Anh nghi v?n: Finnley | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Prinzhorn,Prinzhorn,C?n ti?ng Anh nghi v?n: Prinzhorn | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Karis,Karis,C?n ti?ng Anh nghi v?n: Karis | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Azor,Azor,C?n ti?ng Anh nghi v?n: Azor | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lathar,Lathar,C?n ti?ng Anh nghi v?n: Lathar | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Roylan,Roylan,C?n ti?ng Anh nghi v?n: Roylan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Maren,Maren,C?n ti?ng Anh nghi v?n: Maren | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Trey,Trey,C?n ti?ng Anh nghi v?n: Trey | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Whitmore,Whitmore,C?n ti?ng Anh nghi v?n: Whitmore | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Keaton,Keaton,C?n ti?ng Anh nghi v?n: Keaton | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Kelleher,Kelleher,C?n ti?ng Anh nghi v?n: Kelleher | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lydell,Lydell,C?n ti?ng Anh nghi v?n: Lydell | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Zahir,Zahir,C?n ti?ng Anh nghi v?n: Zahir | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Minotte,Minotte,C?n ti?ng Anh nghi v?n: Minotte | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Emmanuelle,Emmanuelle,C?n ti?ng Anh nghi v?n: Emmanuelle | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dosumu,Dosumu,C?n ti?ng Anh nghi v?n: Dosumu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Santhia,Santhia,C?n ti?ng Anh nghi v?n: Santhia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Torsten,Torsten,C?n ti?ng Anh nghi v?n: Torsten | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sable,Sable,C?n ti?ng Anh nghi v?n: Sable | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Avdija,Avdija,C?n ti?ng Anh nghi v?n: Avdija | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jadu,Jadu,C?n ti?ng Anh nghi v?n: Jadu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gabbar,Gabbar,C?n ti?ng Anh nghi v?n: Gabbar | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ossa,Ossa,C?n ti?ng Anh nghi v?n: Ossa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Domantas,Domantas,C?n ti?ng Anh nghi v?n: Domantas | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rylee,Rylee,C?n ti?ng Anh nghi v?n: Rylee | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cornet,Cornet,C?n ti?ng Anh nghi v?n: Cornet | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Connerton,Connerton,C?n ti?ng Anh nghi v?n: Connerton | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Manne,Manne,C?n ti?ng Anh nghi v?n: Manne | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Tidjani,Tidjani,C?n ti?ng Anh nghi v?n: Tidjani | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Knipper,Knipper,C?n ti?ng Anh nghi v?n: Knipper | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Onyeka,Onyeka,C?n ti?ng Anh nghi v?n: Onyeka | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gayer,Gayer,C?n ti?ng Anh nghi v?n: Gayer | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Thaddeus,Thaddeus,C?n ti?ng Anh nghi v?n: Thaddeus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Kalebyn,Kalebyn,C?n ti?ng Anh nghi v?n: Kalebyn | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Zuryka,Zuryka,C?n ti?ng Anh nghi v?n: Zuryka | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Fayn,Fayn,C?n ti?ng Anh nghi v?n: Fayn | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Malik,Malik,C?n ti?ng Anh nghi v?n: Malik | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
