en_source,vn_translate,loi_du_doan
Photograph Hadrian's Gladiator,Photograph Hadrian's Gladiator,C?n ti?ng Anh nghi v?n: Gladiator; Hadrian's; Photograph | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Photograph Hadrian's Gladiator,Photograph Hadrian's Gladiator,C?n ti?ng Anh nghi v?n: Gladiator; Hadrian's; Photograph | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Use the Zoom Camera to photograph Lario,Dùng Zoom Camera chụp ảnh Lario,C?n ti?ng Anh nghi v?n: Camera; Lario; Zoom | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Observe Farceur's Faces,Observe Farceur's Faces,C?n ti?ng Anh nghi v?n: Faces; Farceur's; Observe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Observe Signor Octopus,Observe Signor Octopus,C?n ti?ng Anh nghi v?n: Observe; Octopus; Signor | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Use the Zoom Camera to photograph Lucerna,Dùng Zoom Camera chụp ảnh Lucerna,C?n ti?ng Anh nghi v?n: Camera; Lucerna; Zoom | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dreamscape Node: Forever Friends,Dreamscape Node: Forever Bạn bè,C?n ti?ng Anh nghi v?n: Dreamscape; Forever; Node | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dreamscape Node: Forever Friends,Dreamscape Node: Forever Bạn bè,C?n ti?ng Anh nghi v?n: Dreamscape; Forever; Node | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Find a photo spot at Porto-Veno Castle,Tìm một góc chụp đẹp ở Porto-Veno Castle,C?n ti?ng Anh nghi v?n: Castle; Porto; Veno | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Chest Mimic Duo,Chest Mimic Duo,C?n ti?ng Anh nghi v?n: Chest; Duo; Mimic | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sad Lottie Lost,Sad Lottie Lost,C?n ti?ng Anh nghi v?n: Lost; Lottie; Sad | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Deliver repair materials,Deliver repair materials,C?n ti?ng Anh nghi v?n: Deliver; materials; repair | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Deliver repair materials,Deliver repair materials,C?n ti?ng Anh nghi v?n: Deliver; materials; repair | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue III,Memory Travelogue III,C?n ti?ng Anh nghi v?n: III; Memory; Travelogue | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue III,Memory Travelogue III,C?n ti?ng Anh nghi v?n: III; Memory; Travelogue | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue III,Memory Travelogue III,C?n ti?ng Anh nghi v?n: III; Memory; Travelogue | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue III,Memory Travelogue III,C?n ti?ng Anh nghi v?n: III; Memory; Travelogue | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue II,Memory Travelogue II,C?n ti?ng Anh nghi v?n: II; Memory; Travelogue | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue II,Memory Travelogue II,C?n ti?ng Anh nghi v?n: II; Memory; Travelogue | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue II,Memory Travelogue II,C?n ti?ng Anh nghi v?n: II; Memory; Travelogue | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue II,Memory Travelogue II,C?n ti?ng Anh nghi v?n: II; Memory; Travelogue | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue V,Memory Travelogue V,C?n ti?ng Anh nghi v?n: Memory; Travelogue; V | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue V,Memory Travelogue V,C?n ti?ng Anh nghi v?n: Memory; Travelogue; V | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue V,Memory Travelogue V,C?n ti?ng Anh nghi v?n: Memory; Travelogue; V | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue V,Memory Travelogue V,C?n ti?ng Anh nghi v?n: Memory; Travelogue; V | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue IV,Memory Travelogue IV,C?n ti?ng Anh nghi v?n: IV; Memory; Travelogue | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue IV,Memory Travelogue IV,C?n ti?ng Anh nghi v?n: IV; Memory; Travelogue | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue IV,Memory Travelogue IV,C?n ti?ng Anh nghi v?n: IV; Memory; Travelogue | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue IV,Memory Travelogue IV,C?n ti?ng Anh nghi v?n: IV; Memory; Travelogue | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue IX,Memory Travelogue IX,C?n ti?ng Anh nghi v?n: IX; Memory; Travelogue | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue IX,Memory Travelogue IX,C?n ti?ng Anh nghi v?n: IX; Memory; Travelogue | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue IX,Memory Travelogue IX,C?n ti?ng Anh nghi v?n: IX; Memory; Travelogue | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue IX,Memory Travelogue IX,C?n ti?ng Anh nghi v?n: IX; Memory; Travelogue | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue IX,Memory Travelogue IX,C?n ti?ng Anh nghi v?n: IX; Memory; Travelogue | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue VIII,Memory Travelogue VIII,C?n ti?ng Anh nghi v?n: Memory; Travelogue; VIII | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue VIII,Memory Travelogue VIII,C?n ti?ng Anh nghi v?n: Memory; Travelogue; VIII | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue VIII,Memory Travelogue VIII,C?n ti?ng Anh nghi v?n: Memory; Travelogue; VIII | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue VIII,Memory Travelogue VIII,C?n ti?ng Anh nghi v?n: Memory; Travelogue; VIII | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue XI,Memory Travelogue XI,C?n ti?ng Anh nghi v?n: Memory; Travelogue; XI | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue XI,Memory Travelogue XI,C?n ti?ng Anh nghi v?n: Memory; Travelogue; XI | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue XI,Memory Travelogue XI,C?n ti?ng Anh nghi v?n: Memory; Travelogue; XI | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue XI,Memory Travelogue XI,C?n ti?ng Anh nghi v?n: Memory; Travelogue; XI | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue XII,Memory Travelogue XII,C?n ti?ng Anh nghi v?n: Memory; Travelogue; XII | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue XII,Memory Travelogue XII,C?n ti?ng Anh nghi v?n: Memory; Travelogue; XII | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue XI,Memory Travelogue XI,C?n ti?ng Anh nghi v?n: Memory; Travelogue; XI | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue XII,Memory Travelogue XII,C?n ti?ng Anh nghi v?n: Memory; Travelogue; XII | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue XII,Memory Travelogue XII,C?n ti?ng Anh nghi v?n: Memory; Travelogue; XII | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue X,Memory Travelogue X,C?n ti?ng Anh nghi v?n: Memory; Travelogue; X | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue X,Memory Travelogue X,C?n ti?ng Anh nghi v?n: Memory; Travelogue; X | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue X,Memory Travelogue X,C?n ti?ng Anh nghi v?n: Memory; Travelogue; X | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue X,Memory Travelogue X,C?n ti?ng Anh nghi v?n: Memory; Travelogue; X | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue VII,Memory Travelogue VII,C?n ti?ng Anh nghi v?n: Memory; Travelogue; VII | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue VII,Memory Travelogue VII,C?n ti?ng Anh nghi v?n: Memory; Travelogue; VII | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue VII,Memory Travelogue VII,C?n ti?ng Anh nghi v?n: Memory; Travelogue; VII | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue VII,Memory Travelogue VII,C?n ti?ng Anh nghi v?n: Memory; Travelogue; VII | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue XII,Memory Travelogue XII,C?n ti?ng Anh nghi v?n: Memory; Travelogue; XII | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue XII,Memory Travelogue XII,C?n ti?ng Anh nghi v?n: Memory; Travelogue; XII | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue IV,Memory Travelogue IV,C?n ti?ng Anh nghi v?n: IV; Memory; Travelogue | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue IV,Memory Travelogue IV,C?n ti?ng Anh nghi v?n: IV; Memory; Travelogue | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue I,Memory Travelogue I,C?n ti?ng Anh nghi v?n: I; Memory; Travelogue | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue I,Memory Travelogue I,C?n ti?ng Anh nghi v?n: I; Memory; Travelogue | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Travelogue I,Memory Travelogue I,C?n ti?ng Anh nghi v?n: I; Memory; Travelogue | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lampylumen Myriad appears,Lampylumen Myriad appears,C?n ti?ng Anh nghi v?n: appears; Lampylumen; Myriad | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Impermanence Heron appears,Impermanence Heron appears,C?n ti?ng Anh nghi v?n: appears; Heron; Impermanence | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Impermanence Heron appears,Impermanence Heron appears,C?n ti?ng Anh nghi v?n: appears; Heron; Impermanence | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lampylumen Myriad appears,Lampylumen Myriad appears,C?n ti?ng Anh nghi v?n: appears; Lampylumen; Myriad | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hint: Meaningless work,Hint: Meaningless work,C?n ti?ng Anh nghi v?n: Hint; Meaningless; work | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hint: Morning assembly,Hint: Morning assembly,C?n ti?ng Anh nghi v?n: assembly; Hint; Morning | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hint: Morning assembly,Hint: Morning assembly,C?n ti?ng Anh nghi v?n: assembly; Hint; Morning | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hint: Meaningless work,Hint: Meaningless work,C?n ti?ng Anh nghi v?n: Hint; Meaningless; work | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hint: Ghost band,Hint: Ghost band,C?n ti?ng Anh nghi v?n: band; Ghost; Hint | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hint: Ghost band,Hint: Ghost band,C?n ti?ng Anh nghi v?n: band; Ghost; Hint | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Cannnot begin simulation,Cannnot begin simulation,C?n ti?ng Anh nghi v?n: begin; Cannnot; simulation | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Current Flight distance: ,Current Flight distance:,C?n ti?ng Anh nghi v?n: Current; distance; Flight | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Explore Sakura Quarter,Explore Sakura Quarter,C?n ti?ng Anh nghi v?n: Explore; Quarter; Sakura | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Explore the Meishin Passageway,Explore Meishin Passageway,C?n ti?ng Anh nghi v?n: Explore; Meishin; Passageway | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Take a photo of Hanakage Underground Street,Chụp ảnh Hanakage Underground Street,C?n ti?ng Anh nghi v?n: Hanakage; Street; Underground | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Make a call,Make a call,C?n ti?ng Anh nghi v?n: a; call; Make | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Make a call,Make a call,C?n ti?ng Anh nghi v?n: a; call; Make | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Make a call,Make a call,C?n ti?ng Anh nghi v?n: a; call; Make | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Make a call,Make a call,C?n ti?ng Anh nghi v?n: a; call; Make | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Make a call,Make a call,C?n ti?ng Anh nghi v?n: a; call; Make | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Make a call,Make a call,C?n ti?ng Anh nghi v?n: a; call; Make | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Make a call,Make a call,C?n ti?ng Anh nghi v?n: a; call; Make | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Make a call,Make a call,C?n ti?ng Anh nghi v?n: a; call; Make | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Tacet Discord Nest Cleared,Discord Nest Cleared,C?n ti?ng Anh nghi v?n: Cleared; Discord; Nest | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Difficult: Tacet Discord Nest,Difficult: Discord Nest,C?n ti?ng Anh nghi v?n: Difficult; Discord; Nest | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Tacet Discord Nest Cleared,Discord Nest Cleared,C?n ti?ng Anh nghi v?n: Cleared; Discord; Nest | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lollo Joy Album Photo Quest,Nhiệm vụ Album ảnh Lollo Joy,C?n ti?ng Anh nghi v?n: Album; Joy; Lollo | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lollo Joy Album Photo Quest,Nhiệm vụ Album ảnh Lollo Joy,C?n ti?ng Anh nghi v?n: Album; Joy; Lollo | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Capture Rippling Stars,Capture Rippling Stars,C?n ti?ng Anh nghi v?n: Capture; Rippling; Stars | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Capture Rippling Stars,Capture Rippling Stars,C?n ti?ng Anh nghi v?n: Capture; Rippling; Stars | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"""Lollo Joy Album"" Photo Quest","""Nhiệm vụ Album ảnh Lollo Joy""",C?n ti?ng Anh nghi v?n: Album; Joy; Lollo | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"""Lollo Joy Album"" Photo Quest","""Nhiệm vụ Album ảnh Lollo Joy""",C?n ti?ng Anh nghi v?n: Album; Joy; Lollo | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"""Lollo Joy Album"" Photo Quest","""Nhiệm vụ Album ảnh Lollo Joy""",C?n ti?ng Anh nghi v?n: Album; Joy; Lollo | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"""Lollo Joy Album"" Photo Quest","""Nhiệm vụ Album ảnh Lollo Joy""",C?n ti?ng Anh nghi v?n: Album; Joy; Lollo | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"""Lollo Joy Album"" Photo Quest","""Nhiệm vụ Album ảnh Lollo Joy""",C?n ti?ng Anh nghi v?n: Album; Joy; Lollo | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"""Lollo Joy Album"" Photo Quest","""Nhiệm vụ Album ảnh Lollo Joy""",C?n ti?ng Anh nghi v?n: Album; Joy; Lollo | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Capture Winding Corridors,Capture Winding Corridors,C?n ti?ng Anh nghi v?n: Capture; Corridors; Winding | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Capture Winding Corridors,Capture Winding Corridors,C?n ti?ng Anh nghi v?n: Capture; Corridors; Winding | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"""Lollo Joy Album"" Photo Quest","""Nhiệm vụ Album ảnh Lollo Joy""",C?n ti?ng Anh nghi v?n: Album; Joy; Lollo | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"""Lollo Joy Album"" Photo Quest","""Nhiệm vụ Album ảnh Lollo Joy""",C?n ti?ng Anh nghi v?n: Album; Joy; Lollo | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"""Lollo Joy Album"" Photo Quest","""Nhiệm vụ Album ảnh Lollo Joy""",C?n ti?ng Anh nghi v?n: Album; Joy; Lollo | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"""Lollo Joy Album"" Photo Quest","""Nhiệm vụ Album ảnh Lollo Joy""",C?n ti?ng Anh nghi v?n: Album; Joy; Lollo | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"""Lollo Joy Album"" Photo Quest","""Nhiệm vụ Album ảnh Lollo Joy""",C?n ti?ng Anh nghi v?n: Album; Joy; Lollo | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"""Lollo Joy Album"" Photo Quest","""Nhiệm vụ Album ảnh Lollo Joy""",C?n ti?ng Anh nghi v?n: Album; Joy; Lollo | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Difficult: Tacet Discord Nest,Difficult: Discord Nest,C?n ti?ng Anh nghi v?n: Difficult; Discord; Nest | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Tacet Discord Nest Cleared,Discord Nest Cleared,C?n ti?ng Anh nghi v?n: Cleared; Discord; Nest | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Voidmatter Corrupted Outcasts,Voidmatter Corrupted Outcasts,C?n ti?ng Anh nghi v?n: Corrupted; Outcasts; Voidmatter | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Voidmatter Corrupted Outcasts,Voidmatter Corrupted Outcasts,C?n ti?ng Anh nghi v?n: Corrupted; Outcasts; Voidmatter | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Voidblight: Voidwing Moth,Voidblight: Voidwing Moth,C?n ti?ng Anh nghi v?n: Moth; Voidblight; Voidwing | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Voidblight: Saber Duet,Voidblight: Saber Duet,C?n ti?ng Anh nghi v?n: Duet; Saber; Voidblight | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Voidblight: Saber Duet,Voidblight: Saber Duet,C?n ti?ng Anh nghi v?n: Duet; Saber; Voidblight | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Underground Scaleman Refresh,Underground Scaleman Refresh,C?n ti?ng Anh nghi v?n: Refresh; Scaleman; Underground | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lord Wo'air Placeholder,Lord Wo'air Placeholder,C?n ti?ng Anh nghi v?n: Lord; Placeholder; Wo'air | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Upphaf Life Chamber,Upphaf Life Chamber,C?n ti?ng Anh nghi v?n: Chamber; Life; Upphaf | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lampylumen Myriad Placeholder,Lampylumen Myriad Placeholder,C?n ti?ng Anh nghi v?n: Lampylumen; Myriad; Placeholder | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Proof of Honor,Proof of Honor,C?n ti?ng Anh nghi v?n: Honor; of; Proof | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Proof of Honor,Proof of Honor,C?n ti?ng Anh nghi v?n: Honor; of; Proof | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Frowning Young Man,Frowning Young Man,C?n ti?ng Anh nghi v?n: Frowning; Man; Young | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sad Lottie Lost,Sad Lottie Lost,C?n ti?ng Anh nghi v?n: Lost; Lottie; Sad | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Unsad Lottie Lost,Unsad Lottie Lost,C?n ti?ng Anh nghi v?n: Lost; Lottie; Unsad | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lazy Vault Staff,Lazy Vault Staff,C?n ti?ng Anh nghi v?n: Lazy; Staff; Vault | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"""TARD-E Unit""","""TARD-E Unit""",C?n ti?ng Anh nghi v?n: E; TARD; Unit | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Academic Affairs Teacher,Academic Affairs Teacher,C?n ti?ng Anh nghi v?n: Academic; Affairs; Teacher | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
On-duty Teacher,On-duty Teacher,C?n ti?ng Anh nghi v?n: duty; On; Teacher | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Calm Academy Instructor,Calm Academy Instructor,C?n ti?ng Anh nghi v?n: Academy; Calm; Instructor | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Exoswarm-herding Youth,Exoswarm-herding Youth,C?n ti?ng Anh nghi v?n: Exoswarm; herding; Youth | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Studious Royan Girl,Studious Royan Girl,C?n ti?ng Anh nghi v?n: Girl; Royan; Studious | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Enthusiastic Royan Girl,Enthusiastic Royan Girl,C?n ti?ng Anh nghi v?n: Enthusiastic; Girl; Royan | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Middle-aged Listener,Middle-aged Listener,C?n ti?ng Anh nghi v?n: aged; Listener; Middle | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lollo Logistics Courier,Lollo Logistics Courier,C?n ti?ng Anh nghi v?n: Courier; Logistics; Lollo | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Passing Midnight Ranger,Passing Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Passing; Ranger | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hopeless Midnight Ranger,Hopeless Midnight Ranger,C?n ti?ng Anh nghi v?n: Hopeless; Midnight; Ranger | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Questioning Midnight Ranger,Questioning Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Questioning; Ranger | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Worried Midnight Ranger,Worried Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Ranger; Worried | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
