en_source,vn_translate,loi_du_doan
Blooming Bread Recipe,Blooming Bread Recipe,C?n ti?ng Anh nghi v?n: Blooming; Bread; Recipe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lunite Subscription Token,Lunite Subscription Token,C?n ti?ng Anh nghi v?n: Lunite; Subscription; Token | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Synthesis Result: Potion,Synthesis Result: Potion,C?n ti?ng Anh nghi v?n: Potion; Result; Synthesis | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Synthesis Recipe: Constructing,Synthesis Recipe: Constructing,C?n ti?ng Anh nghi v?n: Constructing; Recipe; Synthesis | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Bell-Borne Ravine,Bell-Borne Ravine,C?n ti?ng Anh nghi v?n: Bell; Borne; Ravine | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sea of Flames,Sea of Flames,C?n ti?ng Anh nghi v?n: Flames; of; Sea | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Tiger's Maw Mine,Tiger's Maw Mine,C?n ti?ng Anh nghi v?n: Maw; Mine; Tiger's | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Proximity of Coast,Proximity of Coast,C?n ti?ng Anh nghi v?n: Coast; of; Proximity | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Medium Revival Inhaler,Medium Revival Inhaler,C?n ti?ng Anh nghi v?n: Inhaler; Medium; Revival | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Advanced Revival Inhaler,Advanced Revival Inhaler,C?n ti?ng Anh nghi v?n: Advanced; Inhaler; Revival | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Premium Revival Inhaler,Premium Revival Inhaler,C?n ti?ng Anh nghi v?n: Inhaler; Premium; Revival | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Medium Nutrient Block,Medium Nutrient Block,C?n ti?ng Anh nghi v?n: Block; Medium; Nutrient | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Advanced Nutrient Block,Advanced Nutrient Block,C?n ti?ng Anh nghi v?n: Advanced; Block; Nutrient | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Premium Nutrient Block,Premium Nutrient Block,C?n ti?ng Anh nghi v?n: Block; Nutrient; Premium | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Trainer Solvent Recipe,Trainer Solvent Recipe,C?n ti?ng Anh nghi v?n: Recipe; Solvent; Trainer | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Supersonic Solvent Recipe,Supersonic Solvent Recipe,C?n ti?ng Anh nghi v?n: Recipe; Solvent; Supersonic | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
String Solvent Recipe,String Solvent Recipe,C?n ti?ng Anh nghi v?n: Recipe; Solvent; String | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Drummer Solvent Recipe,Drummer Solvent Recipe,C?n ti?ng Anh nghi v?n: Drummer; Recipe; Solvent | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Morale Tablets Recipe,Morale Tablets Recipe,C?n ti?ng Anh nghi v?n: Morale; Recipe; Tablets | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Harmony Tablets Recipe,Harmony Tablets Recipe,C?n ti?ng Anh nghi v?n: Harmony; Recipe; Tablets | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Passion Tablets Recipe,Passion Tablets Recipe,C?n ti?ng Anh nghi v?n: Passion; Recipe; Tablets | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Vigor Tablets Recipe,Vigor Tablets Recipe,C?n ti?ng Anh nghi v?n: Recipe; Tablets; Vigor | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Strong Fluid Catalyst,Strong Fluid Catalyst,C?n ti?ng Anh nghi v?n: Catalyst; Fluid; Strong | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Strong Fluid Stabilizer,Strong Fluid Stabilizer,C?n ti?ng Anh nghi v?n: Fluid; Stabilizer; Strong | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Premium Incense Oil,Premium Incense Oil,C?n ti?ng Anh nghi v?n: Incense; Oil; Premium | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Vast Lush Grounds,Vast Lush Grounds,C?n ti?ng Anh nghi v?n: Grounds; Lush; Vast | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Rowing Towards Firmament,Rowing Towards Firmament,C?n ti?ng Anh nghi v?n: Firmament; Rowing; Towards | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
A Glance Backward,A Glance Backward,C?n ti?ng Anh nghi v?n: A; Backward; Glance | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Wind-kissed Haven,Wind-kissed Haven,C?n ti?ng Anh nghi v?n: Haven; kissed; Wind | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Waves Sing Goodnight,Waves Sing Goodnight,C?n ti?ng Anh nghi v?n: Goodnight; Sing; Waves | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dancing Through Fantasies,Dancing Through Fantasies,C?n ti?ng Anh nghi v?n: Dancing; Fantasies; Through | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
A Fairy Tale,A Fairy Tale,C?n ti?ng Anh nghi v?n: A; Fairy; Tale | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
By Moon's Grace,By Moon's Grace,C?n ti?ng Anh nghi v?n: By; Grace; Moon's | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
A Million Possibilities,A Million Possibilities,C?n ti?ng Anh nghi v?n: A; Million; Possibilities | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
A Million Possibilities,A Million Possibilities,C?n ti?ng Anh nghi v?n: A; Million; Possibilities | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Peculiar Blake Bloom,Peculiar Blake Bloom,C?n ti?ng Anh nghi v?n: Blake; Bloom; Peculiar | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Peculiar Blake Bloom,Peculiar Blake Bloom,C?n ti?ng Anh nghi v?n: Blake; Bloom; Peculiar | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Flame Feather Pendant,Flame Feather Pendant,C?n ti?ng Anh nghi v?n: Feather; Flame; Pendant | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pavo Plum Sample,Pavo Plum Sample,C?n ti?ng Anh nghi v?n: Pavo; Plum; Sample | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Activated Chrono Sign,Activated Chrono Sign,C?n ti?ng Anh nghi v?n: Activated; Chrono; Sign | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pequod Blueprint: Advanced,Pequod Blueprint: Advanced,C?n ti?ng Anh nghi v?n: Advanced; Blueprint; Pequod | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lady Flora's Bracelet,Lady Flora's Bracelet,C?n ti?ng Anh nghi v?n: Bracelet; Flora's; Lady | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
KU-Cass Cartridge,KU-Cass Cartridge,C?n ti?ng Anh nghi v?n: Cartridge; Cass; KU | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Roccia's Gift: Luceanite,Roccia's Gift: Luceanite,C?n ti?ng Anh nghi v?n: Gift; Luceanite; Roccia's | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Cat's Eye Brooch,Cat's Eye Brooch,C?n ti?ng Anh nghi v?n: Brooch; Cat's; Eye | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Porto-Veno's Badge,Porto-Veno's Badge,C?n ti?ng Anh nghi v?n: Badge; Porto; Veno's | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Riccioli Fishery Coin,Riccioli Fishery Coin,C?n ti?ng Anh nghi v?n: Coin; Fishery; Riccioli | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Palm Tree Log,Palm Tree Log,C?n ti?ng Anh nghi v?n: Log; Palm; Tree | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Boost Unit: Flight,Boost Unit: Flight,C?n ti?ng Anh nghi v?n: Boost; Flight; Unit | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Perfect Curtain Call,Perfect Curtain Call,C?n ti?ng Anh nghi v?n: Call; Curtain; Perfect | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Perfect Curtain Call,Perfect Curtain Call,C?n ti?ng Anh nghi v?n: Call; Curtain; Perfect | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
<i>Averardo Vault Brochure</i>,<i>Averardo Vault Brochure</i>,C?n ti?ng Anh nghi v?n: Averardo; Brochure; Vault | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
<i>A Transgressor's Transcript</i>,<i>A Transgressor's Transcript</i>,C?n ti?ng Anh nghi v?n: A; Transcript; Transgressor's | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Champion's Forging Collection,Champion's Forging Collection,C?n ti?ng Anh nghi v?n: Champion's; Collection; Forging | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Traveler's Tube Aid,Traveler's Tube Aid,C?n ti?ng Anh nghi v?n: Aid; Traveler's; Tube | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sage's Solvent Aid,Sage's Solvent Aid,C?n ti?ng Anh nghi v?n: Aid; Sage's; Solvent | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Vault's Tide Selection,Vault's Tide Selection,C?n ti?ng Anh nghi v?n: Selection; Tide; Vault's | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Vault's Tide Collection,Vault's Tide Collection,C?n ti?ng Anh nghi v?n: Collection; Tide; Vault's | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Champion's Monthly Aid,Champion's Monthly Aid,C?n ti?ng Anh nghi v?n: Aid; Champion's; Monthly | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dragon of Dirge,Dragon of Dirge,C?n ti?ng Anh nghi v?n: Dirge; Dragon; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lorelei - Early Access,Lorelei - Early Access,C?n ti?ng Anh nghi v?n: Access; Early; Lorelei | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hecate  - Early Access,Hecate  - Early Access,C?n ti?ng Anh nghi v?n: Access; Early; Hecate | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Judgment Lost Flag,Judgment Lost Flag,C?n ti?ng Anh nghi v?n: Flag; Judgment; Lost | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sermon Lost Flag,Sermon Lost Flag,C?n ti?ng Anh nghi v?n: Flag; Lost; Sermon | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Merchant Lost Flag,Merchant Lost Flag,C?n ti?ng Anh nghi v?n: Flag; Lost; Merchant | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hunting Lost Flag,Hunting Lost Flag,C?n ti?ng Anh nghi v?n: Flag; Hunting; Lost | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Assistance: Rare Pact,Assistance: Rare Pact,C?n ti?ng Anh nghi v?n: Assistance; Pact; Rare | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Development Rare Pact,Development Rare Pact,C?n ti?ng Anh nghi v?n: Development; Pact; Rare | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pioneer Captain's Seal,Pioneer Captain's Seal,C?n ti?ng Anh nghi v?n: Captain's; Pioneer; Seal | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Plunderer Captain's Seal,Plunderer Captain's Seal,C?n ti?ng Anh nghi v?n: Captain's; Plunderer; Seal | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Betrayer Captain's Seal,Betrayer Captain's Seal,C?n ti?ng Anh nghi v?n: Betrayer; Captain's; Seal | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Absolver Captain's Seal,Absolver Captain's Seal,C?n ti?ng Anh nghi v?n: Absolver; Captain's; Seal | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pilgrim Captain's Seal,Pilgrim Captain's Seal,C?n ti?ng Anh nghi v?n: Captain's; Pilgrim; Seal | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Reveler Captain's Seal,Reveler Captain's Seal,C?n ti?ng Anh nghi v?n: Captain's; Reveler; Seal | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
A Strange Book,A Strange Book,C?n ti?ng Anh nghi v?n: A; Book; Strange | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dreamless - Early Access,Dreamless - Early Access,C?n ti?ng Anh nghi v?n: Access; Dreamless; Early | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Fleurdelys - Early Access,Fleurdelys - Early Access,C?n ti?ng Anh nghi v?n: Access; Early; Fleurdelys | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Supermassive Birthday Cake (2025),Supermassive Birthday Cake (2025),C?n ti?ng Anh nghi v?n: Birthday; Cake; Supermassive | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Special Cube Cookie,Special Cube Cookie,C?n ti?ng Anh nghi v?n: Cookie; Cube; Special | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Outift Voucher - 300 Lunites,Outift Voucher - 300 Lunites,C?n ti?ng Anh nghi v?n: Lunites; Outift; Voucher | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Titular Repository Memoir,Titular Repository Memoir,C?n ti?ng Anh nghi v?n: Memoir; Repository; Titular | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Warm Marble I,Warm Marble I,C?n ti?ng Anh nghi v?n: I; Marble; Warm | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Puppy Cookie I,Puppy Cookie I,C?n ti?ng Anh nghi v?n: Cookie; I; Puppy | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Unknown Matter I,Unknown Matter I,C?n ti?ng Anh nghi v?n: I; Matter; Unknown | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Orange Slice I,Orange Slice I,C?n ti?ng Anh nghi v?n: I; Orange; Slice | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Spare Suits I,Spare Suits I,C?n ti?ng Anh nghi v?n: I; Spare; Suits | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Fisalia Knight's Letter,Fisalia Knight's Letter,C?n ti?ng Anh nghi v?n: Fisalia; Knight's; Letter | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Universal Salve II,Universal Salve II,C?n ti?ng Anh nghi v?n: II; Salve; Universal | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Reflex Implant II,Reflex Implant II,C?n ti?ng Anh nghi v?n: II; Implant; Reflex | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Universal Salve III,Universal Salve III,C?n ti?ng Anh nghi v?n: III; Salve; Universal | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Reflex Implant III,Reflex Implant III,C?n ti?ng Anh nghi v?n: III; Implant; Reflex | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Universal Salve IV,Universal Salve IV,C?n ti?ng Anh nghi v?n: IV; Salve; Universal | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Absolute Abby Whirlwind Ⅳ,Absolute Abby Whirlwind Ⅳ,C?n ti?ng Anh nghi v?n: Abby; Absolute; Whirlwind | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Red Heart Emblem Ⅴ,Red Heart Emblem Ⅴ,C?n ti?ng Anh nghi v?n: Emblem; Heart; Red | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Critical Warp Drive Ⅴ,Critical Warp Drive Ⅴ,C?n ti?ng Anh nghi v?n: Critical; Drive; Warp | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Universal Salve V,Universal Salve V,C?n ti?ng Anh nghi v?n: Salve; Universal; V | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Absolute Abby Whirlwind Ⅴ,Absolute Abby Whirlwind Ⅴ,C?n ti?ng Anh nghi v?n: Abby; Absolute; Whirlwind | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Red Heart Emblem Ⅵ,Red Heart Emblem Ⅵ,C?n ti?ng Anh nghi v?n: Emblem; Heart; Red | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Critical Warp Drive Ⅵ,Critical Warp Drive Ⅵ,C?n ti?ng Anh nghi v?n: Critical; Drive; Warp | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Absolute Abby Whirlwind Ⅵ,Absolute Abby Whirlwind Ⅵ,C?n ti?ng Anh nghi v?n: Abby; Absolute; Whirlwind | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Reflex Implant VII,Reflex Implant VII,C?n ti?ng Anh nghi v?n: Implant; Reflex; VII | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lost Mirror Piece,Lost Mirror Piece,C?n ti?ng Anh nghi v?n: Lost; Mirror; Piece | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Anchor Stone Fragment,Anchor Stone Fragment,C?n ti?ng Anh nghi v?n: Anchor; Fragment; Stone | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Orchestration Movement I,Orchestration Movement I,C?n ti?ng Anh nghi v?n: I; Movement; Orchestration | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Orchestration Movement II,Orchestration Movement II,C?n ti?ng Anh nghi v?n: II; Movement; Orchestration | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Orchestration Movement III,Orchestration Movement III,C?n ti?ng Anh nghi v?n: III; Movement; Orchestration | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
City Hunter I,City Hunter I,C?n ti?ng Anh nghi v?n: City; Hunter; I | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Fresh Summer I,Fresh Summer I,C?n ti?ng Anh nghi v?n: Fresh; I; Summer | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Signature Flavor I,Signature Flavor I,C?n ti?ng Anh nghi v?n: Flavor; I; Signature | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Noon Delight I,Noon Delight I,C?n ti?ng Anh nghi v?n: Delight; I; Noon | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sweet Assult I,Sweet Assult I,C?n ti?ng Anh nghi v?n: Assult; I; Sweet | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Noon Delight II,Noon Delight II,C?n ti?ng Anh nghi v?n: Delight; II; Noon | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sweet Assult II,Sweet Assult II,C?n ti?ng Anh nghi v?n: Assult; II; Sweet | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Fresh Summer II,Fresh Summer II,C?n ti?ng Anh nghi v?n: Fresh; II; Summer | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Signature Flavor II,Signature Flavor II,C?n ti?ng Anh nghi v?n: Flavor; II; Signature | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
City Hunter II,City Hunter II,C?n ti?ng Anh nghi v?n: City; Hunter; II | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Quick Meal I,Quick Meal I,C?n ti?ng Anh nghi v?n: I; Meal; Quick | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Golden Rice Dango,Golden Rice Dango,C?n ti?ng Anh nghi v?n: Dango; Golden; Rice | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Quick Meal II,Quick Meal II,C?n ti?ng Anh nghi v?n: II; Meal; Quick | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Apex Predator I,Apex Predator I,C?n ti?ng Anh nghi v?n: Apex; I; Predator | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Summer Repose I,Summer Repose I,C?n ti?ng Anh nghi v?n: I; Repose; Summer | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sweet Moment I,Sweet Moment I,C?n ti?ng Anh nghi v?n: I; Moment; Sweet | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Soda Shock I,Soda Shock I,C?n ti?ng Anh nghi v?n: I; Shock; Soda | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sugary Cure I,Sugary Cure I,C?n ti?ng Anh nghi v?n: Cure; I; Sugary | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sales Bundle I,Sales Bundle I,C?n ti?ng Anh nghi v?n: Bundle; I; Sales | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Keen Sight I,Keen Sight I,C?n ti?ng Anh nghi v?n: I; Keen; Sight | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ultimate Focus I,Ultimate Focus I,C?n ti?ng Anh nghi v?n: Focus; I; Ultimate | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Doom Express I,Doom Express I,C?n ti?ng Anh nghi v?n: Doom; Express; I | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dazzling Offense I,Dazzling Offense I,C?n ti?ng Anh nghi v?n: Dazzling; I; Offense | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Keen Sight II,Keen Sight II,C?n ti?ng Anh nghi v?n: II; Keen; Sight | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ultimate Focus II,Ultimate Focus II,C?n ti?ng Anh nghi v?n: Focus; II; Ultimate | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Doom Express II,Doom Express II,C?n ti?ng Anh nghi v?n: Doom; Express; II | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dazzling Offense II,Dazzling Offense II,C?n ti?ng Anh nghi v?n: Dazzling; II; Offense | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Rhythm Flow I,Rhythm Flow I,C?n ti?ng Anh nghi v?n: Flow; I; Rhythm | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Flawless Act I,Flawless Act I,C?n ti?ng Anh nghi v?n: Act; Flawless; I | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Flawless Act II,Flawless Act II,C?n ti?ng Anh nghi v?n: Act; Flawless; II | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Rhythm Flow II,Rhythm Flow II,C?n ti?ng Anh nghi v?n: Flow; II; Rhythm | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Poised Strike I,Poised Strike I,C?n ti?ng Anh nghi v?n: I; Poised; Strike | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Full Combo I,Full Combo I,C?n ti?ng Anh nghi v?n: Combo; Full; I | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Powered Defense I,Powered Defense I,C?n ti?ng Anh nghi v?n: Defense; I; Powered | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
