en_source,vn_translate,loi_du_doan
"While in <color=Highlight>Kaleidoscopic Parade</color>, attacks and movement grant <color=Highlight>Lumiflow</color>.","Trong <color=Highlight>Diễu Hành Muôn Sắc</color>, tấn công và di chuyển sẽ nhận được <color=Highlight>Lumiflow</color>.",C?n ti?ng Anh nghi v?n: Lumiflow | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"While in <color=Highlight>Kaleidoscopic Parade</color>, attacks and movement grant <color=Highlight>Lumiflow</color>.","Trong <color=Highlight>Diễu Hành Muôn Sắc</color>, tấn công và di chuyển sẽ nhận được <color=Highlight>Lumiflow</color>.",C?n ti?ng Anh nghi v?n: Lumiflow | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"While in <color=Highlight>Kaleidoscopic Parade</color>, attacks and movement grant <color=Highlight>Lumiflow</color>.","Trong <color=Highlight>Diễu Hành Muôn Sắc</color>, tấn công và di chuyển sẽ nhận được <color=Highlight>Lumiflow</color>.",C?n ti?ng Anh nghi v?n: Lumiflow | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Activity Task is unlocked in <color=#8c7e51>Guidebook</color>. Tap here to open.,Nhiệm Vụ Activity đã mở khóa trong <color=#8c7e51>Sổ Tay Hướng Dẫn</color>. Nhấn vào đây để mở.,C?n ti?ng Anh nghi v?n: Activity | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
A new Resonator has joined the party! Tap the icon of <color=#8c7e51>Yangyang</color> to switch.,Một Resonator mới đã gia nhập nhóm! Nhấn vào biểu tượng <color=#8c7e51>Yangyang</color> để chuyển đổi.,C?n ti?ng Anh nghi v?n: Yangyang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Equip and upgrade <color=#8c7e51>Echoes</color> to overcome the upcoming challenges,Equip và nâng cấp <color=#8c7e51>Echoes</color> để vượt qua những thử thách sắp tới,C?n ti?ng Anh nghi v?n: Equip | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Consume identical weapons using Syntonize to enhance their special effects,Tiêu hao vũ khí giống nhau bằng Syntonize để tăng cường hiệu ứng đặc biệt của chúng,C?n ti?ng Anh nghi v?n: Syntonize | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
<color=#8c7e51>Guidebook</color> is unlocked. {0} to view <color=#8c7e51>Combat Training</color>,<color=#8c7e51>Cẩm Nang</color> đã mở khóa. Nhấn {0} để xem <color=#8c7e51>Huấn Luyện Combat</color>,C?n ti?ng Anh nghi v?n: Combat | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"In Crafting, you can craft the weapon you need","Trong Craft, bạn có thể tạo ra vũ khí mình cần",C?n ti?ng Anh nghi v?n: Craft | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"In Crafting, you can craft the weapon you need","Trong Craft, bạn có thể tạo ra vũ khí mình cần",C?n ti?ng Anh nghi v?n: Craft | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
These dream creations are called Illusive Echoes.,Những tạo vật trong mơ này được gọi là Illusive Echoes.,C?n ti?ng Anh nghi v?n: Illusive | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
These dream creations are called Illusive Echoes.,Những tạo vật trong mơ này được gọi là Illusive Echoes.,C?n ti?ng Anh nghi v?n: Illusive | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
These dream creations are called Illusive Echoes.,Những tạo vật trong mơ này được gọi là Illusive Echoes.,C?n ti?ng Anh nghi v?n: Illusive | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Obtain the required quantity of ""Metaphors"" of specific types to unlock more abilities of Illusive Echo.","Thu thập đủ số lượng yêu cầu của ""Ẩn Dụ"" loại cụ thể để mở khóa thêm khả năng của Illusive Echo.",C?n ti?ng Anh nghi v?n: Illusive | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Obtain the required quantity of ""Metaphors"" of specific types to unlock more abilities of Illusive Echo.","Thu thập đủ số lượng yêu cầu của ""Ẩn Dụ"" loại cụ thể để mở khóa thêm khả năng của Illusive Echo.",C?n ti?ng Anh nghi v?n: Illusive | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Obtain the required quantity of ""Metaphors"" of specific types to unlock more abilities of Illusive Echo.","Thu thập đủ số lượng yêu cầu của ""Ẩn Dụ"" loại cụ thể để mở khóa thêm khả năng của Illusive Echo.",C?n ti?ng Anh nghi v?n: Illusive | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Open to view Echoes Equip panel,Mở để xem bảng Equip Echoes,C?n ti?ng Anh nghi v?n: Equip | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Gain a great amount of ""Diminutive Sound"" when hitting a target with a well-timed combo.","Nhận lượng lớn ""Âm Thanh Nhỏ"" khi đánh trúng mục tiêu bằng combo đúng nhịp.",C?n ti?ng Anh nghi v?n: combo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Gain a great amount of ""Diminutive Sound"" when hitting a target with a well-timed combo.","Nhận lượng lớn ""Âm Thanh Nhỏ"" khi đánh trúng mục tiêu bằng combo đúng nhịp.",C?n ti?ng Anh nghi v?n: combo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
{0} Equip or upgrade <color=#8c7e51>Echoes</color> to overcome the upcoming challenges,{0} Equip hoặc nâng cấp <color=#8c7e51>Echoes</color> để vượt qua thử thách sắp tới,C?n ti?ng Anh nghi v?n: Equip | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Open the Guidebook to view Quest Details,Mở Sổ tay để xem Details Nhiệm vụ,C?n ti?ng Anh nghi v?n: Details | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
{0} New Echo obtained. Equip to gain Resonator Stat boost.,{0} Nhận được Echo mới. Equip để tăng Chỉ số Resonator.,C?n ti?ng Anh nghi v?n: Equip | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
New Echo obtained. Equip to gain Resonator Stat boost.,Nhận được Echo mới. Equip để tăng chỉ số Resonator.,C?n ti?ng Anh nghi v?n: Equip | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Projector can be equipped in the Utility,Có thể trang bị Projector trong Công cụ,C?n ti?ng Anh nghi v?n: Projector | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Projector can be equipped in the Utility,Có thể trang bị Projector trong Công cụ,C?n ti?ng Anh nghi v?n: Projector | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Projector can be equipped in the Utility,Có thể trang bị Projector trong Công cụ,C?n ti?ng Anh nghi v?n: Projector | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Tokens grant powerful buffs and are closely related to the past of Resonators.,Tokens mang lại hiệu ứng tăng cường mạnh mẽ và có liên hệ mật thiết với quá khứ của Resonators.,C?n ti?ng Anh nghi v?n: Tokens | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Tokens grant powerful buffs and are closely related to the past of Resonators.,Tokens mang lại hiệu ứng tăng cường mạnh mẽ và có liên hệ mật thiết với quá khứ của Resonators.,C?n ti?ng Anh nghi v?n: Tokens | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Tokens grant powerful buffs and are closely related to the past of Resonators.,Tokens mang lại hiệu ứng tăng cường mạnh mẽ và có liên hệ mật thiết với quá khứ của Resonators.,C?n ti?ng Anh nghi v?n: Tokens | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to select Buffs for this stage.","{Cus:Ipt,Touch=tap PC=click Gamepad=press} để chọn Buffs cho giai đoạn này.",C?n ti?ng Anh nghi v?n: Buffs | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to select Buffs for this stage.","{Cus:Ipt,Touch=tap PC=click Gamepad=press} để chọn Buffs cho giai đoạn này.",C?n ti?ng Anh nghi v?n: Buffs | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to select Buffs for this stage.","{Cus:Ipt,Touch=tap PC=click Gamepad=press} để chọn Buffs cho giai đoạn này.",C?n ti?ng Anh nghi v?n: Buffs | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
{0}<color=#8c7e51>Baizhi</color> has joined the team. You can add her to your lineup now.,{0}<color=#8c7e51>Baizhi</color> đã gia nhập đội. Bạn có thể thêm cô ấy vào đội hình ngay bây giờ.,C?n ti?ng Anh nghi v?n: Baizhi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
<color=#8c7e51>Baizhi</color> has joined the team. You can add her to your lineup now.,<color=#8c7e51>Baizhi</color> đã gia nhập đội. Bạn có thể thêm cô ấy vào đội hình ngay bây giờ.,C?n ti?ng Anh nghi v?n: Baizhi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Gain EXP through battles to upgrade and unlock new abilities for Echoids.,"Đánh bại kẻ địch để nhận EXP, nâng cấp và mở khóa kỹ năng mới cho Echoid.",C?n ti?ng Anh nghi v?n: EXP | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Gain EXP through battles to upgrade and unlock new abilities for Echoids.,"Đánh bại kẻ địch để nhận EXP, nâng cấp và mở khóa kỹ năng mới cho Echoid.",C?n ti?ng Anh nghi v?n: EXP | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Gain EXP through battles to upgrade and unlock new abilities for Echoids.,"Đánh bại kẻ địch để nhận EXP, nâng cấp và mở khóa kỹ năng mới cho Echoid.",C?n ti?ng Anh nghi v?n: EXP | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Tap Companions to view their detailed stats.,Chạm vào Companions để xem chỉ số chi tiết.,C?n ti?ng Anh nghi v?n: Companions | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Tap Companions to view their detailed stats.,Chạm vào Companions để xem chỉ số chi tiết.,C?n ti?ng Anh nghi v?n: Companions | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Select Xiangli Yao to enjoy a memorable moment together.,Chọn Tương Ly Yao để cùng trải qua khoảnh khắc đáng nhớ.,C?n ti?ng Anh nghi v?n: Yao | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Select Xiangli Yao to enjoy a memorable moment together.,Chọn Tương Ly Yao để cùng trải qua khoảnh khắc đáng nhớ.,C?n ti?ng Anh nghi v?n: Yao | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Select Xiangli Yao to enjoy a memorable moment together.,Chọn Tương Ly Yao để cùng trải qua khoảnh khắc đáng nhớ.,C?n ti?ng Anh nghi v?n: Yao | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
You can configure whether the camera automatically adjusts during combat.,Bạn có thể tùy chỉnh camera có tự động điều chỉnh trong chiến đấu hay không.,C?n ti?ng Anh nghi v?n: camera | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Click to check your active Resonator Enhancements,Nhấn để kiểm tra Resonator Enhancements đang kích hoạt,C?n ti?ng Anh nghi v?n: Enhancements | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Press {0} to check your active Resonator Enhancements,Nhấn {0} để kiểm tra Resonator Enhancements đang hoạt động,C?n ti?ng Anh nghi v?n: Enhancements | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Tap to check your active Resonator Enhancements,Chạm để kiểm tra Resonator Enhancements đang kích hoạt,C?n ti?ng Anh nghi v?n: Enhancements | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Some requests are only availble after unlocking certain Fishing Abilities.,Một số yêu cầu chỉ khả dụng sau khi mở khóa một số Kỹ Năng Fishing nhất định.,C?n ti?ng Anh nghi v?n: Fishing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Some requests are only availble after unlocking certain Fishing Abilities.,Một số yêu cầu chỉ khả dụng sau khi mở khóa một số Kỹ Năng Fishing nhất định.,C?n ti?ng Anh nghi v?n: Fishing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Some requests are only availble after unlocking certain Fishing Abilities.,Một số yêu cầu chỉ khả dụng sau khi mở khóa một số Kỹ Năng Fishing nhất định.,C?n ti?ng Anh nghi v?n: Fishing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Adjust the difficulty of the challenge by equipping different Stress Modules.,Điều chỉnh độ khó thử thách bằng cách trang bị các Mô-đun Stress khác nhau.,C?n ti?ng Anh nghi v?n: Stress | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Adjust the difficulty of the challenge by equipping different Stress Modules.,Điều chỉnh độ khó thử thách bằng cách trang bị các Mô-đun Stress khác nhau.,C?n ti?ng Anh nghi v?n: Stress | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Adjust the difficulty of the challenge by equipping different Stress Modules.,Điều chỉnh độ khó thử thách bằng cách trang bị các Mô-đun Stress khác nhau.,C?n ti?ng Anh nghi v?n: Stress | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Choose a Support Cube for your Resonator.,Chọn Hỗ Trợ Cube cho Resonator của bạn.,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
{0} Chose a Support Cube for your Resonator.,{0} Hãy chọn một Hỗ Trợ Cube cho Resonator của bạn.,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Choose a Support Cube for your Resonator.,Chọn Hỗ Trợ Cube cho Resonator của bạn.,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
{0} Equip Data Modules on your Cubes to boost their stats and Abilities.,{0} Equip Mô-đun Dữ liệu cho Cube để tăng chỉ số và Kỹ năng của chúng.,C?n ti?ng Anh nghi v?n: Equip | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"You found Cube snacks in Abbowser's Castle! {Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to level up.","Bạn tìm thấy đồ ăn vặt Cube trong Lâu Đài Abbowser! {Cus:Ipt,Touch=Touch PC=Bấm Gamepad=press} để tăng cấp.",C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"You found Cube snacks in Abbowser's Castle! {Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to level up.","Bạn tìm thấy đồ ăn vặt Cube trong Lâu Đài Abbowser! {Cus:Ipt,Touch=Touch PC=Bấm Gamepad=press} để tăng cấp.",C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"You found Cube snacks in Abbowser's Castle! {Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to level up.","Bạn tìm thấy đồ ăn vặt Cube trong Lâu Đài Abbowser! {Cus:Ipt,Touch=Touch PC=Bấm Gamepad=press} để tăng cấp.",C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Here's the Cube gearing up for the next match.,Đây là Cube đang chuẩn bị cho trận đấu tiếp theo.,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Here's the Cube gearing up for the next match.,Đây là Cube đang chuẩn bị cho trận đấu tiếp theo.,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Here's the Cube gearing up for the next match.,Đây là Cube đang chuẩn bị cho trận đấu tiếp theo.,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Consume Inspiration to unlock more endings to the story.,Tiêu hao Inspiration để mở khóa thêm kết thúc cho câu chuyện.,C?n ti?ng Anh nghi v?n: Inspiration | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Consume Inspiration to unlock more endings to the story.,Tiêu hao Inspiration để mở khóa thêm kết thúc cho câu chuyện.,C?n ti?ng Anh nghi v?n: Inspiration | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Consume Inspiration to unlock more endings to the story.,Tiêu hao Inspiration để mở khóa thêm kết thúc cho câu chuyện.,C?n ti?ng Anh nghi v?n: Inspiration | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Your choices and story branches lead to different endings in the Screenplay.,Lựa chọn và nhánh câu chuyện của bạn dẫn đến những kết thúc khác nhau trong Screenplay.,C?n ti?ng Anh nghi v?n: Screenplay | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Your choices and story branches lead to different endings in the Screenplay.,Lựa chọn và nhánh câu chuyện của bạn dẫn đến những kết thúc khác nhau trong Screenplay.,C?n ti?ng Anh nghi v?n: Screenplay | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Your choices and story branches lead to different endings in the Screenplay.,Lựa chọn và nhánh câu chuyện của bạn dẫn đến những kết thúc khác nhau trong Screenplay.,C?n ti?ng Anh nghi v?n: Screenplay | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to view currently available Trial Resonators.","{Cus:Ipt,Touch=Touch PC=click Gamepad=press} để xem các Trial Resonators hiện có.",C?n ti?ng Anh nghi v?n: Trial | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to view currently available Trial Resonators.","{Cus:Ipt,Touch=Touch PC=click Gamepad=press} để xem các Trial Resonators hiện có.",C?n ti?ng Anh nghi v?n: Trial | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to view currently available Trial Resonators.","{Cus:Ipt,Touch=Touch PC=click Gamepad=press} để xem các Trial Resonators hiện có.",C?n ti?ng Anh nghi v?n: Trial | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"{0} {Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} the Race button to check the progress of the Race and watch the replays.","{0} {Cus:Ipt,Touch=tap PC=click Gamepad=press} nút Race để kiểm tra tiến độ cuộc đua và xem lại các đoạn phát lại.",C?n ti?ng Anh nghi v?n: Race | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Dice rolls decide the order and how many steps each Cube takes.,Việc gieo xúc xắc sẽ quyết định thứ tự và số bước di chuyển của mỗi Cube.,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Dice rolls decide the order and how many steps each Cube takes.,Việc gieo xúc xắc sẽ quyết định thứ tự và số bước di chuyển của mỗi Cube.,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Dice rolls decide the order and how many steps each Cube takes.,Việc gieo xúc xắc sẽ quyết định thứ tự và số bước di chuyển của mỗi Cube.,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to view detailed instructions on Supporting a Cube.","{Cus:Ipt,Touch=Touch PC=click Gamepad=press} để xem hướng dẫn chi tiết về Hỗ Trợ Cube.",C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to view detailed instructions on Supporting a Cube.","{Cus:Ipt,Touch=Touch PC=click Gamepad=press} để xem hướng dẫn chi tiết về Hỗ Trợ Cube.",C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to view detailed instructions on Supporting a Cube.","{Cus:Ipt,Touch=Touch PC=click Gamepad=press} để xem hướng dẫn chi tiết về Hỗ Trợ Cube.",C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
This is the Reconstruction Area. Place an Echo here to <color=#8c7e51>receive 1 point of Energy</color>.,Đây là Khu Tái Thiết. Place một Echo tại đây để <color=#8c7e51>nhận 1 điểm Năng Lượng</color>.,C?n ti?ng Anh nghi v?n: Place | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
This is the Reconstruction Area. Place an Echo here to <color=#8c7e51>receive 1 point of Energy</color>.,Đây là Khu Tái Thiết. Place một Echo tại đây để <color=#8c7e51>nhận 1 điểm Năng Lượng</color>.,C?n ti?ng Anh nghi v?n: Place | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
This is the Reconstruction Area. Place an Echo here to <color=#8c7e51>receive 1 point of Energy</color>.,Đây là Khu Tái Thiết. Place một Echo tại đây để <color=#8c7e51>nhận 1 điểm Năng Lượng</color>.,C?n ti?ng Anh nghi v?n: Place | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to view Core Echo and Trial.","{Cus:Ipt,Touch=Touch PC=press Gamepad=press} để xem Echo Cốt lõi và Trial.",C?n ti?ng Anh nghi v?n: Trial | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"{0} {Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to view Core Echo and Trial.","{0} {Cus:Ipt,Touch=Touch PC=Bấm Gamepad=press} để xem Core Echo và Thử Nghiệm.",C?n ti?ng Anh nghi v?n: Core | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to view Core Echo and Trial.","{Cus:Ipt,Touch=Touch PC=press Gamepad=press} để xem Echo Cốt lõi và Trial.",C?n ti?ng Anh nghi v?n: Trial | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Your Duelist Level was raised. {Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} here to view your level rewards.","Cấp Độ Duelist của bạn đã tăng. {Cus:Ipt,Touch=Touch PC=Bấm Gamepad=press} vào đây để xem phần thưởng theo cấp.",C?n ti?ng Anh nghi v?n: Duelist | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Your Duelist Level was raised. {Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} here to view your level rewards.","Cấp Độ Duelist của bạn đã tăng. {Cus:Ipt,Touch=Touch PC=Bấm Gamepad=press} vào đây để xem phần thưởng theo cấp.",C?n ti?ng Anh nghi v?n: Duelist | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Your Duelist Level was raised. {Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} here to view your level rewards.","Cấp Độ Duelist của bạn đã tăng. {Cus:Ipt,Touch=Touch PC=Bấm Gamepad=press} vào đây để xem phần thưởng theo cấp.",C?n ti?ng Anh nghi v?n: Duelist | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
{0} Hold to use the Quick Build function to set your deck up according to the preset.,Giữ {0} để dùng chức năng Build Nhanh và thiết lập bộ bài theo thiết lập có sẵn.,C?n ti?ng Anh nghi v?n: Build | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
You must choose Resonator Tactics and deck before your duel.,Bạn phải chọn Resonator Tactics và bộ bài trước khi đấu.,C?n ti?ng Anh nghi v?n: Tactics | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
You must choose Resonator Tactics and deck before your duel.,Bạn phải chọn Resonator Tactics và bộ bài trước khi đấu.,C?n ti?ng Anh nghi v?n: Tactics | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
You must choose Resonator Tactics and deck before your duel.,Bạn phải chọn Resonator Tactics và bộ bài trước khi đấu.,C?n ti?ng Anh nghi v?n: Tactics | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
A deck must include a Core Echo.,Bộ bài phải bao gồm một Core Echo.,C?n ti?ng Anh nghi v?n: Core | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
{0} A deck must include a Core Echo.,{0} Bộ bài phải bao gồm một Core Echo.,C?n ti?ng Anh nghi v?n: Core | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
A deck must include a Core Echo.,Bộ bài phải bao gồm một Core Echo.,C?n ti?ng Anh nghi v?n: Core | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Dreamborne Echoes are more powerful than normal Echoes.,Echoes Dreamborne mạnh hơn Echoes thông thường.,C?n ti?ng Anh nghi v?n: Dreamborne | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Dreamborne Echoes are more powerful than normal Echoes.,Echoes Dreamborne mạnh hơn Echoes thông thường.,C?n ti?ng Anh nghi v?n: Dreamborne | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
