en_source,vn_translate,loi_du_doan
"Use ""Hero's Slash"" to break the entrance seal","Dùng ""Hero's Slash"" để phá ấn cửa vào",C?n ti?ng Anh nghi v?n: Hero's; Slash | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ram Dynamics tutorial completed,Hoàn thành hướng dẫn Ram Dynamics,C?n ti?ng Anh nghi v?n: Dynamics; Ram | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rebuild the Sandreach Passage,Xây dựng lại Sandreach Passage,C?n ti?ng Anh nghi v?n: Passage; Sandreach | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sandreach Passage,Sandreach Passage,C?n ti?ng Anh nghi v?n: Passage; Sandreach | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rebuild Farer's Road,Xây dựng lại Farer's Road,C?n ti?ng Anh nghi v?n: Farer's; Road | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Farer's Road,Farer's Road,C?n ti?ng Anh nghi v?n: Farer's; Road | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rebuild Sol's Embrace,Tái thiết Sol's Embrace,C?n ti?ng Anh nghi v?n: Embrace; Sol's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sol's Embrace,Sol's Embrace,C?n ti?ng Anh nghi v?n: Embrace; Sol's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Spacetrek–Bjartr Bridge,Cầu Spacetrek-Bjartr,C?n ti?ng Anh nghi v?n: Bjartr; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rebuild the Howling Tunnel,Xây dựng lại Howling Tunnel,C?n ti?ng Anh nghi v?n: Howling; Tunnel | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rebuild the Starleap Ascent,Xây dựng lại Starleap Ascent,C?n ti?ng Anh nghi v?n: Ascent; Starleap | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rebuild the Submerged Tunnel,Xây dựng lại Submerged Tunnel,C?n ti?ng Anh nghi v?n: Submerged; Tunnel | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the Spacetrek Observatory,Đến Spacetrek Observatory,C?n ti?ng Anh nghi v?n: Observatory; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the Spacetrek Observatory,Đến Spacetrek Observatory,C?n ti?ng Anh nghi v?n: Observatory; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the Spacetrek Observatory,Đến Spacetrek Observatory,C?n ti?ng Anh nghi v?n: Observatory; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Sephira and Rakosan,Nói chuyện với Sephira và Rakosan,C?n ti?ng Anh nghi v?n: Rakosan; Sephira | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat the Sabercat Prowler to retrieve the materials,Đánh bại Sabercat Prowler để lấy lại vật liệu,C?n ti?ng Anh nghi v?n: Prowler; Sabercat | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Look for Purified Mechanites nearby,Tìm Purified Mechanites gần đây,C?n ti?ng Anh nghi v?n: Mechanites; Purified | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Look for Purified Mechanites nearby,Tìm Purified Mechanites gần đây,C?n ti?ng Anh nghi v?n: Mechanites; Purified | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Look for Purified Mechanites nearby,Tìm Purified Mechanites gần đây,C?n ti?ng Anh nghi v?n: Mechanites; Purified | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wait for the Spacetrek Observatory to be ready,Chờ Spacetrek Observatory sẵn sàng,C?n ti?ng Anh nghi v?n: Observatory; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wait for the Spacetrek Observatory to be ready,Chờ Spacetrek Observatory sẵn sàng,C?n ti?ng Anh nghi v?n: Observatory; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wait for the Spacetrek Observatory to be ready,Chờ Spacetrek Observatory sẵn sàng,C?n ti?ng Anh nghi v?n: Observatory; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Continue to rebuild the route network by increasing the Network Activity to 1200,Tiếp tục khôi phục mạng lưới tuyến đường bằng cách nâng Network Activity lên 1200,C?n ti?ng Anh nghi v?n: Activity; Network | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to the Roya Shepherd,Nói chuyện với Roya Shepherd,C?n ti?ng Anh nghi v?n: Roya; Shepherd | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"The Lightbeam Fencing restraining the rampaging Ironhoof doesn't seem like Royan tech, which captures your attention...","Hàng rào Ánh sáng kiềm chế Ironhoof đang hoành hành trông không giống công nghệ của Royan, điều này khiến cậu chú ý...",C?n ti?ng Anh nghi v?n: Ironhoof; Royan | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rebuild the Sandreach Passage,Xây dựng lại Sandreach Passage,C?n ti?ng Anh nghi v?n: Passage; Sandreach | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rebuild the Howling Tunnel,Xây dựng lại Howling Tunnel,C?n ti?ng Anh nghi v?n: Howling; Tunnel | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rebuild the Starleap Ascent,Xây dựng lại Starleap Ascent,C?n ti?ng Anh nghi v?n: Ascent; Starleap | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rebuild the Submerged Tunnel,Xây dựng lại Submerged Tunnel,C?n ti?ng Anh nghi v?n: Submerged; Tunnel | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rebuild the Sandreach Passage,Xây dựng lại Sandreach Passage,C?n ti?ng Anh nghi v?n: Passage; Sandreach | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rebuild the Sandreach Passage,Xây dựng lại Sandreach Passage,C?n ti?ng Anh nghi v?n: Passage; Sandreach | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rebuild the Howling Tunnel,Xây dựng lại Howling Tunnel,C?n ti?ng Anh nghi v?n: Howling; Tunnel | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rebuild the Howling Tunnel,Xây dựng lại Howling Tunnel,C?n ti?ng Anh nghi v?n: Howling; Tunnel | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rebuild the Starleap Ascent,Xây dựng lại Starleap Ascent,C?n ti?ng Anh nghi v?n: Ascent; Starleap | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rebuild the Starleap Ascent,Xây dựng lại Starleap Ascent,C?n ti?ng Anh nghi v?n: Ascent; Starleap | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rebuild the Submerged Tunnel,Xây dựng lại Submerged Tunnel,C?n ti?ng Anh nghi v?n: Submerged; Tunnel | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rebuild the Submerged Tunnel,Xây dựng lại Submerged Tunnel,C?n ti?ng Anh nghi v?n: Submerged; Tunnel | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
The Genesis of the Twin Nova Project: A Developmental Retrospective (Excerpt),Khởi Nguyên Dự Án Twin Nova: Tóm Tắt Quá Trình Phát Triển (Trích Đoạn),C?n ti?ng Anh nghi v?n: Nova; Twin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
The Genesis of the Spacetrek Explorer Project: A Developmental Retrospective (Excerpt),Khởi Nguyên Dự Án Spacetrek Explorer: Tóm Tắt Quá Trình Phát Triển (Trích Đoạn),C?n ti?ng Anh nghi v?n: Explorer; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Elowyn and Zahira,Nói chuyện với Elowyn và Zahira,C?n ti?ng Anh nghi v?n: Elowyn; Zahira | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Find the scrapped Spacetrek Explorer,Tìm Spacetrek Explorer bị bỏ đi,C?n ti?ng Anh nghi v?n: Explorer; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Help Zeon find all four Mechascout parts and complete the statue,Giúp Zeon tìm đủ bốn bộ phận Mechascout và hoàn thành bức tượng đi.,C?n ti?ng Anh nghi v?n: Mechascout; Zeon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Find Soliskin “Hoo”,Tìm Soliskin “Hoo”,C?n ti?ng Anh nghi v?n: Hoo; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Soliskin “Shee”,Nói chuyện với Soliskin “Shee”,C?n ti?ng Anh nghi v?n: Shee; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Activate the Solis Orb,Kích hoạt Solis Orb,C?n ti?ng Anh nghi v?n: Orb; Solis | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Find Soliskin “Shee”,Tìm Soliskin “Shee”,C?n ti?ng Anh nghi v?n: Shee; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Break through the Shattergrid Wall to find the path,Phá vỡ Bức Wall Shattergrid để tìm đường đi,C?n ti?ng Anh nghi v?n: Shattergrid; Wall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Find Soliskin “Hoo”,Tìm Soliskin “Hoo”,C?n ti?ng Anh nghi v?n: Hoo; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Find Soliskin “Shee”,Tìm Soliskin “Shee”,C?n ti?ng Anh nghi v?n: Shee; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to Soliskin “Shee”,Nói chuyện với Soliskin “Shee”,C?n ti?ng Anh nghi v?n: Shee; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Soliskin Gathered: {q_count},Soliskin Gathered: {q_count},C?n ti?ng Anh nghi v?n: Gathered; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Soliskin Gathered: {q_count},Soliskin Gathered: {q_count},C?n ti?ng Anh nghi v?n: Gathered; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Soliskin Gathered: {q_count},Soliskin Gathered: {q_count},C?n ti?ng Anh nghi v?n: Gathered; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Soliskin Gathered: {q_count},Soliskin Gathered: {q_count},C?n ti?ng Anh nghi v?n: Gathered; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Soliskin Gathered: {q_count},Soliskin Gathered: {q_count},C?n ti?ng Anh nghi v?n: Gathered; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Soliskin Gathered: {q_count},Soliskin Gathered: {q_count},C?n ti?ng Anh nghi v?n: Gathered; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Soliskin Gathered: {q_count},Soliskin Gathered: {q_count},C?n ti?ng Anh nghi v?n: Gathered; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Soliskin Gathered: {q_count},Soliskin Gathered: {q_count},C?n ti?ng Anh nghi v?n: Gathered; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Soliskin Gathered: {q_count},Soliskin Gathered: {q_count},C?n ti?ng Anh nghi v?n: Gathered; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Soliskin Gathered: {q_count},Soliskin Gathered: {q_count},C?n ti?ng Anh nghi v?n: Gathered; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Try using the Soliskin Ball to break through the Shattergrid Wall again,Thử dùng lại Quả Cầu Soliskin để phá vỡ bức tường Shattergrid lần nữa.,C?n ti?ng Anh nghi v?n: Shattergrid; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gathered Soliskin: {q_count},Gathered Soliskin: {q_count},C?n ti?ng Anh nghi v?n: Gathered; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gathered Soliskin: {q_count},Gathered Soliskin: {q_count},C?n ti?ng Anh nghi v?n: Gathered; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gathered Soliskin: {q_count},Gathered Soliskin: {q_count},C?n ti?ng Anh nghi v?n: Gathered; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Void Storm Reinforcement,Void Storm Tăng Cường,C?n ti?ng Anh nghi v?n: Storm; Void | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Void Storm Alert,Cảnh báo Void Storm,C?n ti?ng Anh nghi v?n: Storm; Void | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Void Storm Reinforcement,Void Storm Tăng Cường,C?n ti?ng Anh nghi v?n: Storm; Void | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat the Spacetrek Explorer and rescue Re,Tiêu diệt Nhà Thám Hiểm Spacetrek và giải cứu Re,C?n ti?ng Anh nghi v?n: Re; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat the Spacetrek Explorer and rescue Re,Tiêu diệt Nhà Thám Hiểm Spacetrek và giải cứu Re,C?n ti?ng Anh nghi v?n: Re; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chase the Kronablight,Chase Kronablight,C?n ti?ng Anh nghi v?n: Chase; Kronablight | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Find the first of the lost TARD-Es,Tìm chiếc TARD-Es đầu tiên bị thất lạc,C?n ti?ng Anh nghi v?n: Es; TARD | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to the TARD-E again,Nói chuyện lại với TARD-E,C?n ti?ng Anh nghi v?n: E; TARD | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to the TARD-E,Nói chuyện với TARD-E,C?n ti?ng Anh nghi v?n: E; TARD | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to a suitable spot and take a photo of the Solvein Heartwood tree root,Tìm vị trí thích hợp và chụp ảnh rễ cây Solvein Heartwood,C?n ti?ng Anh nghi v?n: Heartwood; Solvein | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to a suitable spot and take a photo of the Solvein Heartwood tree canopy,Tìm vị trí thích hợp và chụp ảnh tán cây Solvein Heartwood,C?n ti?ng Anh nghi v?n: Heartwood; Solvein | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Find the fifth of the lost TARD-Es,Tìm chiếc TARD-Es thứ năm bị thất lạc,C?n ti?ng Anh nghi v?n: Es; TARD | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to the TARD-E,Nói chuyện với TARD-E,C?n ti?ng Anh nghi v?n: E; TARD | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Free the TARD-E from the Voidmatter,Giải thoát TARD-E khỏi Vật Chất Hư Không,C?n ti?ng Anh nghi v?n: E; TARD | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Defeat the Spectral Mech,Đánh bại Spectral Mech,C?n ti?ng Anh nghi v?n: Mech; Spectral | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Free the TARD-E from the Voidmatter,Giải thoát TARD-E khỏi Vật Chất Hư Không,C?n ti?ng Anh nghi v?n: E; TARD | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Talk to the TARD-E,Nói chuyện với TARD-E,C?n ti?ng Anh nghi v?n: E; TARD | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Restore the Voidborn Eldertree in the Sealed Fissure,Khôi phục Cây Cổ Thụ Hư Không tại Sealed Fissure,C?n ti?ng Anh nghi v?n: Fissure; Sealed | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Survey: Sealed Fissure!,Khảo sát: Sealed Fissure!,C?n ti?ng Anh nghi v?n: Fissure; Sealed | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Restore the Voidborn Eldertree in the Sealed Fissure,Khôi phục Cây Cổ Thụ Hư Không tại Sealed Fissure,C?n ti?ng Anh nghi v?n: Fissure; Sealed | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Survey: Silent Crag!,Khảo sát: Silent Crag!,C?n ti?ng Anh nghi v?n: Crag; Silent | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Survey: Dimmr Deep!,Khảo sát: Dimmr Deep!,C?n ti?ng Anh nghi v?n: Deep; Dimmr | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Restoration: Solisia Landing!,Phục hồi: Solisia Landing!,C?n ti?ng Anh nghi v?n: Landing; Solisia | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Initiate the Voidbane Eldertree Restoration in Solisia Landing,Khởi động Khôi phục Cây Cổ Thụ Voidbane tại Bến Đáp Solisia,C?n ti?ng Anh nghi v?n: Solisia; Voidbane | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Restoration: Sealed Fissure!,Phục hồi: Sealed Fissure!,C?n ti?ng Anh nghi v?n: Fissure; Sealed | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Restoration: Silent Crag!,Phục hồi: Silent Crag!,C?n ti?ng Anh nghi v?n: Crag; Silent | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Restoration: Dimmr Deep!,Phục hồi: Dimmr Deep!,C?n ti?ng Anh nghi v?n: Deep; Dimmr | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Initiate the Voidbane Eldertree Restoration in the Dimmr Deep,Khởi động Khôi phục Cây Cổ Thụ Voidbane tại Vực Sâu Dimmr,C?n ti?ng Anh nghi v?n: Dimmr; Voidbane | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the Reactor Drive,Đến Reactor Drive,C?n ti?ng Anh nghi v?n: Drive; Reactor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Search for the other Soliskin with Cher,Tìm các Soliskin khác cùng Cher,C?n ti?ng Anh nghi v?n: Cher; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Activate the Lumescribe Component (attack or Hoverdroid),Kích hoạt Bộ phận Lumescribe (tấn công hoặc Hoverdroid),C?n ti?ng Anh nghi v?n: Hoverdroid; Lumescribe | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Freeze the Rock Mirror,Đóng Băng Rock Mirror,C?n ti?ng Anh nghi v?n: Mirror; Rock | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ask Lenie about the Reactor Drive,Ask Lenie về Bộ Phản Ứng Lái,C?n ti?ng Anh nghi v?n: Ask; Lenie | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Freeze the Rock Mirror,Đóng Băng Rock Mirror,C?n ti?ng Anh nghi v?n: Mirror; Rock | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Step on to Aurora Bridge,Bước lên Aurora Bridge,C?n ti?ng Anh nghi v?n: Aurora; Bridge | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ask Changli about the Chronosorter,Hỏi Changli về Chronosorter,C?n ti?ng Anh nghi v?n: Changli; Chronosorter | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Mianloong Chamber,Đến Mianloong Chamber,C?n ti?ng Anh nghi v?n: Chamber; Mianloong | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Mianloong Chamber,Đến Mianloong Chamber,C?n ti?ng Anh nghi v?n: Chamber; Mianloong | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Mianloong Chamber,Đến Mianloong Chamber,C?n ti?ng Anh nghi v?n: Chamber; Mianloong | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Mianloong Chamber,Đến Mianloong Chamber,C?n ti?ng Anh nghi v?n: Chamber; Mianloong | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to Mianloong Chamber,Đến Mianloong Chamber,C?n ti?ng Anh nghi v?n: Chamber; Mianloong | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Leave Mianloong Chamber,Rời Mianloong Chamber,C?n ti?ng Anh nghi v?n: Chamber; Mianloong | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Leave Loong's Crest,Rời Loong's Crest,C?n ti?ng Anh nghi v?n: Crest; Loong's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Control the Tacetite Fulminate,Điều khiển Tacetite Fulminate,C?n ti?ng Anh nghi v?n: Fulminate; Tacetite | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Enter Truthseeker's Pass,Vào Truthseeker's Pass,C?n ti?ng Anh nghi v?n: Pass; Truthseeker's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Go deep into Truthseeker's Pass,Đi sâu vào Truthseeker's Pass,C?n ti?ng Anh nghi v?n: Pass; Truthseeker's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Go deeper into Truthseeker's Pass,Đi sâu hơn vào Truthseeker's Pass,C?n ti?ng Anh nghi v?n: Pass; Truthseeker's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Go deeper into Truthseeker's Pass,Đi sâu hơn vào Truthseeker's Pass,C?n ti?ng Anh nghi v?n: Pass; Truthseeker's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Go deeper into Truthseeker's Pass,Đi sâu hơn vào Truthseeker's Pass,C?n ti?ng Anh nghi v?n: Pass; Truthseeker's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Turn off Photonvault and operate Chronosorter,Tắt Photonvault và vận hành Chronosorter,C?n ti?ng Anh nghi v?n: Chronosorter; Photonvault | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Inspect the CSC tome,Inspect cuốn sách CSC,C?n ti?ng Anh nghi v?n: CSC; Inspect | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Inspect the CSC tome,Inspect cuốn sách CSC,C?n ti?ng Anh nghi v?n: CSC; Inspect | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Go deeper into Truthseeker's Pass,Đi sâu hơn vào Truthseeker's Pass,C?n ti?ng Anh nghi v?n: Pass; Truthseeker's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Truthseeker's Pass,Truthseeker's Pass,C?n ti?ng Anh nghi v?n: Pass; Truthseeker's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Turn off the Photonvault: I,Tắt Photonvault: I,C?n ti?ng Anh nghi v?n: I; Photonvault | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Turn off the Photonvault: II,Tắt Photonvault: II,C?n ti?ng Anh nghi v?n: II; Photonvault | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Turn off the Photonvault: III,Tắt Photonvault: III,C?n ti?ng Anh nghi v?n: III; Photonvault | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mianloong Chamber,Mianloong Chamber,C?n ti?ng Anh nghi v?n: Chamber; Mianloong | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Arrive at the Black Shores,Đến Black Shores,C?n ti?ng Anh nghi v?n: Black; Shores | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Venture deeper into the Tethys System and find the Shorekeeper,Đi sâu hơn vào Hệ Tethys và tìm Shorekeeper,C?n ti?ng Anh nghi v?n: Shorekeeper; Tethys | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Head to the headquarters of the Black Shores,Đến trụ sở của Black Shores,C?n ti?ng Anh nghi v?n: Black; Shores | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
